vector,line,age,x,y,cf00,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cf17,cf18,cf19,cf20,cf21,cf22,cf23,cf24,cf25,cf26,cf27,cf28,cf29,cf30,cf31,cf32,cf33,cf34,cf35,cf36,cf37,cf38,cf39,cf40,cf41,cf42,cf43,cf44,cf45,cf46,cf47,cf48,cf49,cf50,cf51,cf52,cf53,cf54,cf55,cf56,cf57,cf58,cf59,cf60,cf61,cf62,cf63,cf64,cf65,cf66,cf67,cf68,cf69,cf70,cf71,cf72,cf73,cf74,cf75,cf76,cf77,cf78,cf79,cf80,cf81,cf82,cf83,cf84,cf85,cf86,cf87,cf88,cf89,cf90,cf91,cf92,cf93,cf94,cf95,cf96,cf97,cf98,cf99
120,5,15,-10.626823116326912,-7.782858139647908,972,0,8,0,1,3,9,3,4,3,0,1120,4,0,0,2,3,4,1,4,1,2,991,2,5,0,2,12,3,0,0,4,5,980,0,13,1,0,8,5,1,0,3,0,955,2,3,0,3,11,1,0,0,9,0,859,8,1,7,4,2,5,5,1,5,6,929,0,5,1,0,1,7,4,6,2,0,994,5,3,1,3,8,7,2,3,3,4,937,7,2,0,1,7,8,2,0,10,1,971
121,5,16,-10.445367586361654,-7.58392024973991,970,0,8,0,2,3,9,3,4,3,0,1121,4,0,0,2,3,4,1,4,2,2,991,2,5,0,2,12,3,0,0,3,5,980,0,13,1,0,8,5,1,0,3,1,954,2,3,0,3,11,2,0,0,8,0,861,9,1,7,4,2,5,5,1,5,6,926,0,5,1,1,1,7,4,6,2,1,993,5,2,1,3,8,7,2,3,4,5,936,7,1,0,1,7,8,0,0,10,2,972
122,5,17,-10.479954375826484,-7.393918511385641,971,0,8,0,2,3,9,3,4,3,0,1121,4,0,0,2,3,5,1,4,1,2,993,2,6,0,2,12,3,0,0,3,4,981,0,13,0,0,8,5,1,0,2,1,952,2,3,0,3,11,2,0,0,7,0,860,8,1,7,4,2,5,5,2,5,5,927,0,5,1,1,1,7,4,6,3,1,992,5,3,1,3,8,7,2,4,5,5,936,6,1,0,1,6,9,0,0,10,2,972
123,5,18,-10.55155780979162,-7.17523410874529,973,0,7,0,2,3,9,3,4,3,0,1122,4,0,0,1,3,5,1,4,1,2,992,2,5,0,2,12,3,0,0,3,4,982,0,13,1,0,8,5,1,0,2,1,953,1,3,0,2,11,1,0,0,7,0,863,8,1,7,4,1,5,5,2,5,5,926,0,5,1,1,0,8,4,6,2,1,992,5,3,1,3,8,6,2,4,5,5,936,6,1,0,2,6,9,0,0,10,3,972
124,5,19,-10.440586333682676,-7.297935330506307,973,0,7,0,2,3,9,3,4,3,0,1122,4,0,0,1,3,5,1,4,1,2,993,3,5,0,2,12,3,0,0,3,3,980,0,13,0,0,9,4,1,0,2,1,954,1,4,0,2,11,1,0,0,8,0,859,8,1,7,5,1,5,5,2,5,6,926,0,4,1,1,0,8,4,5,4,1,992,5,3,1,3,8,6,2,5,5,5,936,6,1,0,2,6,9,0,0,10,3,972
125,5,20,-10.597459766640336,-7.1574508077623875,973,0,6,0,2,3,9,3,4,3,0,1122,4,0,0,1,3,4,1,4,1,1,995,4,5,0,2,12,3,0,0,4,3,981,0,13,0,0,9,4,1,0,2,1,954,1,4,0,2,11,1,0,0,7,0,860,8,1,7,5,1,5,4,2,5,6,926,0,3,1,1,0,8,4,5,4,1,993,5,3,1,3,8,5,2,4,5,5,937,6,1,0,2,6,9,0,0,10,3,972
126,6,0,14.28582444192916,6.601425546078269,3,0,1,1,0,1,8,0,4,1,232,428,322,349,234,183,167,459,248,335,18,4,16,42,6,25,7,8,15,0,1,0,0,0,0,3,0,0,0,1,81,48,52,93,50,135,101,42,149,26,21,1,6,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,517,516,533,460,634,454,502,439,455,527,24,0,52,25,11,15,2,6,20,27,83,138,50,33,46,76,171,72,83,92
127,6,1,19.449561838994263,0.32995090609138367,958,0,9,3,2,7,15,3,5,9,0,1114,6,1,1,3,3,14,11,8,1,3,935,17,5,3,4,26,8,3,1,3,15,930,0,21,2,5,22,8,0,1,8,2,902,8,12,6,7,19,5,0,0,19,2,809,17,0,15,8,8,3,11,2,12,12,901,1,11,1,2,2,14,8,2,5,2,923,7,12,5,9,26,18,9,19,2,3,879,6,0,0,8,10,47,5,0,47,9,935
128,6,2,16.334356408644357,-2.5095458611136654,962,0,5,1,2,7,17,2,4,9,0,1117,7,1,2,1,3,13,6,8,1,3,962,9,5,2,4,27,6,1,2,3,13,957,0,20,0,4,19,7,0,1,6,2,917,2,9,2,8,16,3,1,1,13,1,833,19,1,10,7,8,3,8,0,12,7,902,1,9,1,2,2,10,6,2,4,1,941,6,6,2,5,18,9,4,10,3,2,899,5,0,0,2,12,37,6,0,35,7,949
129,6,3,13.20763662590922,-2.571622015116353,965,0,4,0,2,6,16,2,4,8,0,1118,7,1,1,1,3,10,4,7,0,4,971,8,5,1,4,26,5,0,1,3,13,966,0,13,0,3,13,8,0,1,6,0,925,1,9,3,7,12,2,1,0,13,1,853,19,1,10,5,8,3,7,0,11,5,902,0,8,1,2,1,7,6,2,3,0,952,6,3,2,3,15,7,4,4,5,4,911,6,0,1,2,9,31,5,0,27,6,959
130,6,4,8.864541200359076,-0.967566071607963,965,0,5,1,3,5,10,3,4,6,0,1120,6,1,1,1,3,8,4,5,0,3,983,8,6,1,4,24,5,0,0,3,11,970,0,10,0,2,9,9,0,1,6,0,932,1,8,3,6,13,3,1,0,11,0,860,15,0,10,4,6,3,5,0,9,4,913,0,7,1,2,1,7,5,1,2,0,962,5,3,4,2,8,7,5,4,4,4,919,4,0,1,1,7,25,4,1,22,5,964
131,6,5,5.615183758718339,-0.10660612833883867,966,0,4,1,3,5,11,3,4,6,0,1121,5,1,0,1,3,7,4,4,0,4,991,6,6,1,2,23,4,0,0,3,9,973,0,9,0,3,8,6,0,0,4,0,941,0,7,3,4,16,3,2,1,12,0,863,15,0,10,4,5,1,4,1,7,4,915,0,6,1,2,1,6,3,1,1,0,964,5,3,4,2,7,6,5,3,4,4,925,5,0,1,1,7,19,5,1,21,4,964
132,6,6,5.084860294586188,-0.08088359591377227,966,0,4,0,3,5,10,3,4,4,0,1123,5,1,0,1,3,7,2,5,0,4,992,6,6,1,2,22,4,0,0,2,8,974,0,8,0,4,7,5,0,0,3,0,945,0,6,3,3,16,3,2,1,13,0,864,16,0,10,6,5,1,4,1,6,4,916,0,5,1,2,1,7,4,1,2,0,966,5,3,4,1,7,5,5,3,4,4,929,3,0,1,1,6,16,4,1,19,5,966
133,6,7,-0.9056075743086599,0.3568337974418718,966,0,4,0,3,4,8,3,4,4,0,1124,4,1,0,1,3,7,2,5,0,4,992,5,4,1,0,21,4,0,0,2,8,973,0,8,1,3,7,5,0,0,4,0,947,0,8,2,3,17,3,2,1,16,0,868,13,0,9,5,5,1,4,1,7,4,920,0,6,1,2,0,7,4,2,1,0,973,5,3,4,1,7,5,4,2,4,5,928,3,0,1,1,5,15,3,1,14,6,966
134,6,8,-1.2774728358311658,0.3722969754917671,966,0,4,0,3,4,7,3,4,4,0,1125,3,1,0,1,3,8,2,5,0,4,993,5,3,1,1,19,3,0,0,2,8,971,0,7,1,4,7,5,0,0,4,0,948,0,7,1,3,17,3,2,1,18,0,870,13,0,9,5,5,1,3,1,8,3,921,0,7,1,1,0,7,3,2,1,0,976,5,4,4,0,8,6,4,2,4,5,928,3,1,1,1,5,14,3,1,12,6,965
135,6,9,-1.6081980728093368,0.4452178498565099,967,0,4,0,3,4,6,3,3,4,0,1124,4,1,0,1,4,8,2,4,0,4,993,4,3,1,1,18,2,0,0,2,8,972,0,8,1,4,7,4,0,0,4,0,950,0,7,1,3,16,3,2,1,17,0,869,12,0,9,5,5,1,3,1,7,3,922,0,7,1,1,0,7,3,2,1,0,978,5,4,3,1,7,7,4,2,4,5,929,3,1,1,1,5,13,3,1,11,7,968
136,6,10,-2.2731742143309694,0.5974471116317719,966,0,3,0,3,4,6,2,3,4,0,1124,4,0,0,1,4,6,2,3,0,4,995,4,3,1,1,17,2,0,0,1,6,974,0,8,1,4,7,4,0,0,4,0,951,0,6,1,3,16,4,2,2,16,0,869,12,0,8,5,5,2,3,1,7,3,924,0,7,1,1,0,7,4,2,1,0,983,5,4,3,1,7,6,4,2,3,5,930,3,1,1,1,5,12,3,1,10,7,969
137,6,11,-7.728214826790078,2.3704678834486934,967,0,3,0,2,4,6,2,2,4,0,1123,4,0,0,1,5,7,3,3,0,4,995,4,3,1,1,17,2,0,0,2,6,975,0,8,1,3,7,4,0,0,4,0,952,0,6,0,3,14,4,2,2,15,0,869,13,0,7,5,4,2,3,1,7,3,923,0,7,1,1,0,7,3,1,1,0,984,5,4,3,2,7,7,3,2,3,5,930,2,1,0,1,5,14,3,0,10,8,972
138,6,12,-8.117963640013187,2.462844178988859,967,0,3,0,2,3,6,2,2,4,0,1122,4,0,0,1,5,6,3,3,0,4,995,4,3,1,1,17,2,0,0,2,6,973,0,7,1,2,7,3,0,0,4,0,954,0,6,0,3,13,4,2,2,17,0,871,14,0,7,6,4,2,3,1,7,3,922,0,6,1,1,0,7,3,1,1,0,985,5,4,3,3,7,7,2,4,3,6,932,2,1,0,1,5,13,1,0,10,7,973
139,6,13,-8.28931087119506,2.495844276488451,967,0,2,0,2,3,6,2,2,4,0,1122,4,0,0,1,4,6,3,3,0,4,994,5,3,1,1,17,2,0,0,2,6,972,0,7,1,2,7,3,0,0,4,0,954,0,7,0,3,13,4,2,3,17,0,870,13,0,7,6,4,2,4,1,7,4,922,0,5,1,1,0,7,2,2,1,1,985,4,4,3,3,7,7,1,3,3,6,934,1,1,0,1,6,13,2,0,10,7,974
140,6,14,-8.699892320255863,2.3402341369622697,967,0,2,0,2,3,6,2,2,4,0,1122,5,0,0,1,4,6,2,3,0,4,993,5,3,1,1,16,2,0,0,2,6,975,0,6,1,2,7,2,0,0,3,0,954,0,7,0,3,12,4,2,3,15,0,870,15,0,6,6,3,2,4,0,7,4,920,0,5,1,1,0,8,2,2,2,1,987,4,4,3,3,7,8,1,3,3,5,936,2,2,0,1,5,13,2,0,10,7,975
141,6,15,-8.99618052603218,2.3085544281217154,969,0,2,0,2,3,5,2,2,4,0,1122,5,0,0,1,4,6,2,3,0,4,993,6,3,1,1,15,2,0,0,2,6,975,0,7,0,2,7,2,0,0,3,0,957,0,7,0,3,12,4,2,3,15,0,869,17,0,6,6,2,2,4,0,6,4,920,1,5,1,1,0,8,2,2,2,1,987,4,4,3,3,7,8,1,3,3,4,936,2,1,0,1,4,11,2,0,11,7,975
142,6,16,-9.279604309916596,2.327116296444446,969,0,2,0,2,3,5,2,2,4,0,1122,5,0,0,1,4,5,2,3,0,4,993,6,3,1,1,15,3,0,0,2,6,975,0,7,0,2,7,2,0,0,3,0,957,0,7,0,3,9,4,2,3,16,0,868,18,0,7,6,2,2,4,0,6,4,919,1,5,1,1,0,8,2,2,2,1,988,4,5,3,3,7,8,1,4,3,4,934,1,1,0,1,3,11,2,0,11,7,978
143,6,17,-9.421528634910924,2.3884458523441,968,0,2,0,1,3,5,2,2,4,0,1123,5,0,0,1,4,6,3,3,0,4,992,5,3,1,1,15,3,0,0,2,6,976,0,6,0,3,6,2,1,0,3,0,959,0,7,0,3,10,4,2,4,16,1,869,18,0,9,6,2,2,4,0,6,4,919,1,4,1,1,0,8,2,2,2,1,986,4,4,3,2,7,8,1,4,3,4,934,1,1,0,1,3,9,2,0,11,6,978
144,6,18,-9.571696982233926,2.392422800789616,968,0,3,0,1,3,5,2,2,3,0,1123,4,0,0,1,4,6,3,3,0,4,993,5,2,1,1,15,3,0,0,2,6,976,0,6,0,3,6,2,1,0,3,0,961,0,7,0,3,8,3,2,4,16,1,870,17,0,9,8,2,2,3,0,6,4,920,1,3,1,2,0,8,2,2,2,1,986,4,5,3,2,7,8,1,3,3,4,935,2,1,0,1,3,8,2,0,11,6,977
145,6,19,-9.669367634208665,2.452322480554293,968,0,3,0,2,3,5,2,2,3,0,1124,4,0,0,1,4,6,2,3,0,4,992,6,1,1,1,15,3,0,0,2,6,973,0,6,0,3,6,2,1,0,3,0,961,0,7,0,3,7,3,2,4,16,1,870,18,0,9,8,2,1,3,0,6,4,919,1,3,1,2,0,9,3,2,2,1,987,4,5,3,2,7,8,1,3,3,4,936,1,1,0,1,4,8,2,0,10,6,979
146,6,20,-9.759569297782866,2.41637974569546,968,0,3,0,2,3,5,2,2,3,0,1125,4,0,0,1,4,6,2,3,0,3,994,6,1,1,1,14,3,0,0,2,6,974,0,5,0,3,6,2,1,0,3,0,962,0,7,0,2,7,3,2,3,16,1,871,18,0,9,8,2,1,3,0,6,4,919,1,3,1,2,0,9,3,2,2,1,988,4,5,3,2,6,8,1,3,3,4,937,1,1,0,1,3,7,2,0,10,6,979
147,7,0,14.23535135453559,8.422894647933244,339,222,325,321,207,275,435,407,405,234,153,3,26,7,17,124,16,26,35,3,32,49,34,71,200,28,32,18,52,55,214,221,134,170,137,120,137,238,231,238,3,0,18,1,13,3,0,6,2,4,150,453,370,410,297,314,301,216,156,395,5,0,3,7,0,0,2,11,5,6,52,1,24,7,23,19,22,38,48,5,0,0,0,0,0,0,0,0,0,0,32,186,98,16,88,9,13,68,40,69
148,7,1,18.173155750299422,-1.006556589169981,963,0,9,4,3,11,10,3,4,10,0,1107,5,0,2,1,3,14,4,4,0,1,940,14,4,2,2,23,7,3,0,6,14,940,0,27,1,5,18,9,0,1,7,1,907,4,10,7,8,15,2,0,0,16,1,814,14,0,22,8,9,3,11,1,12,8,911,0,8,0,2,2,12,13,2,1,2,939,8,13,4,15,29,15,10,19,5,1,885,10,0,0,5,6,41,5,0,36,10,937
149,7,2,14.267258605371529,-1.8096666025077224,965,0,6,1,2,5,8,2,4,6,0,1113,4,0,2,3,3,7,4,5,1,1,959,9,4,2,3,23,7,1,0,5,10,961,0,16,0,6,11,11,0,1,6,1,925,2,6,6,7,15,4,0,0,12,1,842,10,0,10,7,6,2,7,0,11,8,920,0,7,0,2,2,11,8,1,1,2,952,7,8,2,11,25,10,8,8,6,5,912,8,0,0,4,8,28,5,0,27,5,948
150,7,3,11.46780794208309,-2.6273075231809875,964,0,6,1,2,5,8,2,4,5,0,1115,5,0,0,3,3,7,4,6,1,2,971,7,5,1,2,23,5,0,0,4,7,970,0,14,0,4,8,12,0,1,6,1,932,2,7,7,7,16,6,0,0,9,1,852,10,0,8,6,5,1,5,0,11,5,921,0,7,1,2,2,10,8,1,1,1,956,6,6,2,10,21,8,7,6,6,6,921,6,0,0,1,6,23,3,0,23,4,951
151,7,4,7.96980027032384,-3.3845069285175042,966,0,5,0,0,5,8,2,4,5,0,1116,4,0,0,2,3,7,3,5,1,3,981,4,6,1,1,19,5,0,0,4,6,979,0,12,0,4,7,9,0,0,4,0,938,2,6,5,6,19,4,0,0,9,0,855,12,0,6,8,4,1,5,0,12,4,920,0,6,1,1,1,8,8,1,1,1,968,6,4,3,10,18,5,5,7,7,5,928,2,1,0,1,5,20,3,0,18,3,956
152,7,5,1.9250369618024459,-7.43372883300679,966,0,4,0,0,4,8,3,4,5,0,1117,2,0,0,2,3,7,3,5,1,4,993,4,6,1,1,17,5,0,0,4,6,981,0,9,0,5,6,10,0,0,2,0,943,2,3,6,6,16,5,0,0,6,0,858,12,0,6,8,4,1,3,0,11,6,923,0,6,1,0,1,8,8,1,1,1,970,6,2,3,8,13,6,4,6,7,5,929,0,1,0,1,5,17,3,0,15,3,962
153,7,6,1.642766027967122,-7.548751844165517,965,0,3,0,1,4,9,4,5,4,1,1119,3,0,0,1,3,7,2,5,1,4,996,4,6,1,1,17,5,0,0,3,5,982,0,13,0,6,6,10,0,0,2,0,943,2,3,4,4,15,5,0,0,7,0,857,10,0,7,8,5,1,3,0,11,5,924,0,5,1,0,1,7,9,1,1,1,971,6,2,2,7,12,5,4,5,7,7,932,0,1,0,1,3,16,3,0,12,2,964
154,7,7,1.1452511624409731,-7.629878765908207,968,0,3,0,1,4,9,4,5,4,1,1124,2,0,0,1,3,7,2,4,1,3,999,4,6,1,1,15,5,0,0,2,5,983,0,14,0,6,8,7,0,0,3,0,943,2,3,4,3,15,4,0,0,7,0,855,12,0,6,8,3,1,3,0,10,5,923,0,5,1,0,1,8,8,1,1,1,974,5,2,2,4,8,5,4,5,6,7,933,0,1,0,1,3,17,4,0,11,2,968
155,7,8,0.8101190493534134,-7.727432004342891,966,0,3,0,1,3,9,4,6,4,1,1122,2,0,0,1,2,6,2,4,1,3,1000,4,6,1,2,14,6,0,0,2,4,986,0,12,0,6,8,7,0,0,3,0,947,2,3,3,3,12,5,0,0,7,0,857,11,0,5,7,4,1,3,0,9,5,924,0,5,1,0,2,9,7,1,1,1,976,5,2,2,5,7,4,2,6,6,8,932,1,1,0,1,2,16,4,0,11,2,971
156,7,9,-4.113440723806483,-6.172612015354464,967,0,3,0,1,2,10,4,6,4,1,1122,2,0,0,1,2,7,2,4,1,3,1000,4,6,1,2,15,6,0,0,2,3,986,0,11,0,4,8,7,0,0,3,0,950,2,4,3,3,11,4,0,1,8,0,860,12,0,5,7,4,1,3,0,8,4,923,0,4,1,0,2,9,6,2,1,0,977,5,2,2,5,7,4,2,6,5,7,933,1,1,0,1,2,13,4,0,11,2,972
157,7,10,-12.2832549266244,-1.180197380016338,967,0,3,0,1,2,10,4,6,3,1,1122,1,0,0,1,2,7,2,4,1,3,1001,4,6,1,2,14,6,0,0,2,3,986,0,9,0,4,8,7,0,0,3,0,950,2,4,2,3,10,4,0,1,9,0,865,11,1,5,7,4,1,3,0,8,2,925,0,4,1,0,2,9,5,2,1,0,980,5,2,2,5,7,4,2,5,4,7,933,1,1,0,1,2,13,4,0,9,2,974
158,7,11,-12.435010372767387,-1.067501460177381,966,0,2,0,1,2,9,3,6,3,1,1122,2,0,0,1,2,7,2,3,1,3,1000,4,6,1,2,14,6,0,0,1,4,986,0,9,0,4,8,6,0,0,3,0,954,2,4,2,3,10,4,1,1,9,0,865,11,2,5,7,5,1,3,0,7,2,926,0,4,1,0,2,9,5,2,1,0,980,5,2,2,5,7,4,0,5,4,7,933,2,1,0,1,2,12,4,0,9,2,975
159,7,12,-12.566875412189278,-1.0369257885244803,967,0,2,0,1,2,8,3,6,3,1,1122,2,0,0,1,2,7,2,3,1,3,1000,4,6,1,2,14,6,0,0,1,4,986,0,10,0,2,7,6,0,0,3,0,956,2,4,2,3,11,4,1,1,9,0,866,11,2,5,7,4,1,3,0,7,2,926,0,5,1,0,2,9,5,2,1,0,982,5,2,2,5,7,4,0,4,5,7,933,1,1,0,1,2,10,3,0,9,2,975
160,7,13,-12.732269094495091,-0.971740406817681,968,0,2,0,1,2,8,3,6,3,1,1122,3,0,0,1,2,6,2,3,1,3,1001,4,6,0,3,14,5,0,0,1,4,986,0,9,0,2,7,6,0,0,3,0,957,1,4,2,3,10,3,1,1,9,0,868,12,2,5,6,4,1,3,0,6,2,924,0,5,1,0,2,9,5,2,2,0,982,5,2,2,5,5,4,0,4,5,7,934,2,1,0,1,2,10,3,0,10,2,976
161,7,14,-12.871198217397842,-0.9388823349965925,968,0,2,0,1,2,9,3,6,2,1,1122,3,0,0,1,2,5,2,3,1,3,1002,4,6,0,2,12,5,0,0,2,4,986,0,9,0,2,7,6,0,0,3,0,956,1,4,2,3,10,3,1,0,9,0,867,13,2,5,6,4,1,3,0,6,2,924,0,5,1,0,2,9,5,2,2,0,985,5,2,2,4,5,4,0,5,4,7,934,2,1,0,1,2,11,3,0,10,2,977
162,7,15,-13.011586576752514,-0.8898525611771735,968,0,2,0,1,2,9,3,6,2,1,1122,3,0,0,1,2,5,2,3,1,3,1003,4,6,0,2,12,5,0,0,2,3,986,0,9,0,2,7,6,0,0,3,0,957,1,4,3,3,10,3,1,0,10,0,868,13,1,5,5,4,1,3,0,6,2,924,0,5,1,0,2,9,4,2,2,0,985,5,2,2,4,5,4,0,4,4,7,934,2,1,0,1,2,10,3,0,10,2,978
163,7,16,-13.152104473294653,-0.7211972051388246,967,0,1,0,1,2,9,3,6,2,1,1122,3,0,0,1,2,5,2,3,1,3,1003,4,7,0,2,12,5,0,0,2,3,985,0,9,1,2,5,5,0,0,3,0,957,1,4,2,3,9,3,1,0,11,0,865,12,1,5,5,5,1,3,0,5,3,924,0,5,2,0,2,9,4,2,2,0,987,5,2,2,4,6,4,0,5,4,7,936,3,1,0,1,2,10,4,0,9,2,978
164,7,17,-13.33494741071381,-0.6526008271063591,967,0,1,0,2,2,9,3,6,2,1,1122,3,0,0,1,2,5,2,3,1,3,1003,4,6,0,2,12,6,0,0,2,3,986,0,9,1,2,5,5,0,0,5,0,957,1,4,1,3,8,3,1,0,12,0,865,11,1,5,5,5,1,2,0,5,3,924,1,3,2,0,2,8,4,2,2,0,987,5,2,2,4,6,3,0,5,5,7,937,4,1,0,1,1,10,4,0,9,2,978
165,7,18,-13.42169654763444,-0.6707171907557703,967,0,1,0,2,2,8,3,6,2,1,1122,3,0,0,1,2,5,2,3,1,4,1003,3,6,0,2,11,6,0,0,2,3,987,0,8,1,2,5,5,0,0,4,0,957,1,4,2,3,8,3,1,0,12,0,866,12,1,5,4,5,1,3,0,5,3,924,1,3,2,0,2,8,4,2,2,0,987,5,2,2,3,6,3,0,5,5,7,937,4,1,0,1,1,10,4,0,9,2,979
166,7,19,-13.526259838936117,-0.5782318897640373,965,0,1,0,2,2,9,3,6,2,1,1123,3,0,0,1,2,5,2,3,1,4,1005,3,6,0,2,10,5,0,0,2,2,986,0,8,1,2,5,5,0,0,4,0,957,1,4,1,3,8,3,1,0,12,0,866,11,1,5,4,7,1,2,0,5,3,924,1,3,2,0,1,8,4,3,2,0,988,5,3,2,3,6,3,0,5,5,7,938,4,1,0,1,2,9,4,0,10,2,978
167,7,20,-13.486717446459554,-0.6308287638640561,966,0,1,0,2,2,9,3,6,2,1,1122,3,0,0,1,2,5,2,3,1,4,1002,3,6,0,2,9,5,0,0,2,3,986,0,6,1,2,5,5,0,0,4,0,956,1,4,1,3,8,3,1,0,12,0,868,11,1,6,4,6,1,3,0,5,3,924,1,3,2,0,2,8,4,3,2,0,988,5,3,2,3,6,3,1,5,5,7,937,4,1,0,2,2,9,4,0,11,2,978
168,8,0,15.804579606725529,8.430194884603752,1,0,4,4,2,2,3,0,23,1,1,8,19,18,7,6,15,16,7,1,6,1,1,1,1,3,2,1,0,0,71,7,50,99,67,106,127,53,111,118,70,67,119,38,52,40,83,78,94,132,127,6,84,30,88,104,132,152,43,72,7,120,24,12,22,23,9,14,22,8,6,28,11,10,20,27,11,61,101,5,515,429,539,329,544,220,502,474,398,490,176,469,181,469,179,361,74,179,175,182
169,8,1,20.187521359134067,-0.6192912994299472,967,0,12,6,1,12,18,2,6,11,0,1111,9,1,1,3,4,14,8,7,0,3,929,13,3,3,2,27,5,2,1,2,13,925,1,31,1,7,21,8,0,1,6,3,912,4,12,8,14,21,3,0,1,26,1,805,20,1,20,9,5,3,14,3,12,9,894,0,11,1,1,1,13,10,2,2,4,931,7,11,3,14,26,16,6,15,3,1,870,11,0,0,9,7,43,8,0,37,12,928
170,8,2,16.602540148311125,-1.256829364980903,966,0,9,4,2,8,12,1,5,7,0,1116,5,1,1,1,3,10,7,7,0,2,954,9,4,3,3,28,3,0,1,2,12,941,0,17,0,6,12,7,0,0,6,2,921,1,11,6,10,19,4,0,0,24,1,837,20,0,12,6,5,3,9,1,10,8,903,0,9,1,1,1,10,8,2,1,3,944,5,7,3,11,22,14,6,10,3,3,902,10,0,0,5,6,35,6,0,30,9,945
171,8,3,14.063880728123179,-0.6510379298781365,971,0,9,3,2,6,13,1,4,4,0,1118,2,1,2,1,3,8,6,7,1,2,969,6,5,1,3,25,3,0,0,2,8,956,0,19,0,6,12,9,0,0,5,1,928,0,11,4,9,16,4,0,0,16,1,845,19,0,13,7,1,3,8,1,7,5,902,0,9,1,1,1,9,7,2,2,2,957,4,6,2,9,18,10,6,8,5,4,904,7,0,0,4,9,29,5,0,23,10,952
172,8,4,10.454155174645138,-0.2838845310318203,972,0,9,3,2,6,10,1,4,4,0,1118,2,1,2,1,3,6,5,7,1,2,982,4,5,1,1,22,3,0,0,2,6,964,0,16,0,6,12,7,0,0,5,0,938,0,9,4,9,15,3,0,0,16,0,852,19,0,12,3,1,4,6,0,8,4,910,0,5,1,1,1,6,7,2,2,1,965,4,6,2,8,13,6,3,6,5,5,911,7,0,0,3,9,22,4,0,19,9,959
173,8,5,7.111061909330231,-0.06806829833968205,973,0,9,3,2,5,10,1,4,3,0,1119,3,1,2,1,3,5,2,6,1,2,985,2,5,1,1,19,5,0,0,2,7,968,0,13,0,4,7,8,0,0,4,0,947,0,7,4,8,16,3,0,0,14,0,858,18,1,13,4,0,3,5,0,6,4,915,0,3,1,1,1,6,7,1,2,1,969,4,6,2,8,12,6,2,5,3,5,920,6,0,0,1,9,17,3,0,20,8,959
174,8,6,3.235336341003006,-0.29195956872970685,973,0,9,3,2,4,10,1,4,3,0,1119,4,0,2,1,3,7,1,6,1,2,990,2,5,1,1,14,5,0,0,2,6,973,0,13,0,5,6,8,0,0,4,0,950,0,6,4,6,17,3,0,0,13,0,861,17,1,13,5,0,3,4,0,6,3,917,0,4,1,1,1,6,7,1,2,1,973,5,5,2,8,8,5,2,5,3,5,923,7,0,0,1,7,14,2,0,18,7,957
175,8,7,2.8209056220959194,-0.28415561487462837,974,0,9,2,2,4,9,1,5,3,0,1120,4,0,2,0,3,7,1,6,2,3,991,3,4,1,1,15,3,0,0,0,6,975,0,13,0,5,5,6,0,0,4,0,950,0,6,3,6,15,1,0,0,13,1,862,17,1,12,5,0,3,4,0,6,3,917,0,4,1,1,1,6,6,1,2,1,974,5,5,2,8,7,5,2,5,4,5,926,7,0,0,1,6,14,2,0,17,7,961
176,8,8,0.09199381665602123,-0.270263642212156,974,0,9,2,2,4,9,1,6,3,0,1120,4,0,3,0,3,7,1,7,2,3,993,4,4,0,1,14,2,0,0,0,6,977,0,11,0,5,5,5,0,0,4,0,951,0,6,3,5,17,1,0,0,12,1,867,15,0,10,5,0,3,3,0,5,2,918,0,4,1,1,1,5,4,1,2,1,977,5,5,2,8,7,5,1,4,5,5,930,6,0,0,1,6,14,2,0,16,6,960
177,8,9,-3.4560300784835,0.9000385799551138,973,0,9,2,2,4,8,1,6,2,0,1120,4,0,2,0,3,8,0,7,2,3,996,4,4,0,1,11,2,0,0,0,4,975,0,11,0,4,5,5,0,0,3,0,953,0,5,3,5,16,2,0,0,12,1,868,14,1,9,4,0,3,3,0,5,1,921,0,4,1,1,1,5,4,1,2,1,980,5,5,2,8,7,6,1,4,5,5,930,6,0,0,1,7,13,2,0,15,8,963
178,8,10,-4.022170623337806,1.0293029792495911,972,0,8,2,2,2,7,1,6,2,0,1120,4,0,2,0,3,8,0,7,2,2,996,4,4,0,1,11,2,0,0,1,4,973,0,11,0,4,4,5,0,0,3,0,951,0,5,4,4,13,2,0,0,12,1,871,13,0,9,5,0,3,3,0,5,1,924,0,4,2,1,1,6,4,1,2,1,982,5,5,2,8,7,7,1,4,4,5,935,6,1,0,1,8,15,1,0,13,5,964
179,8,11,-4.378280339145071,1.0131586109562885,971,0,9,1,2,3,6,1,6,2,0,1122,4,0,2,0,3,8,1,6,2,2,996,4,4,0,1,11,3,0,0,1,3,977,0,11,0,4,3,5,0,0,3,0,950,0,6,5,5,11,2,0,0,10,1,868,13,0,8,6,0,2,3,0,5,2,924,0,4,2,0,1,6,4,2,2,1,980,6,5,1,7,7,8,2,5,4,5,933,6,4,0,1,6,14,1,0,14,5,966
