vector,line,age,x,y,cf00,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cf17,cf18,cf19,cf20,cf21,cf22,cf23,cf24,cf25,cf26,cf27,cf28,cf29,cf30,cf31,cf32,cf33,cf34,cf35,cf36,cf37,cf38,cf39,cf40,cf41,cf42,cf43,cf44,cf45,cf46,cf47,cf48,cf49,cf50,cf51,cf52,cf53,cf54,cf55,cf56,cf57,cf58,cf59,cf60,cf61,cf62,cf63,cf64,cf65,cf66,cf67,cf68,cf69,cf70,cf71,cf72,cf73,cf74,cf75,cf76,cf77,cf78,cf79,cf80,cf81,cf82,cf83,cf84,cf85,cf86,cf87,cf88,cf89,cf90,cf91,cf92,cf93,cf94,cf95,cf96,cf97,cf98,cf99
383,18,5,10.664160992361078,-11.224912093495956,970,0,4,2,1,5,7,1,4,7,0,1120,4,0,0,1,3,8,2,7,0,2,995,7,5,1,2,19,6,1,0,1,6,972,0,7,0,5,7,6,0,0,4,1,942,1,7,2,7,11,2,0,0,12,0,856,13,0,15,4,4,3,4,0,8,7,918,0,6,1,0,1,7,10,1,1,1,975,5,4,2,8,7,4,3,10,7,2,915,5,2,0,1,2,22,3,0,16,7,963
384,18,6,10.771930325481565,-11.306122494877998,970,0,4,2,1,4,7,1,4,7,0,1121,4,0,0,1,3,7,1,6,0,2,998,6,5,1,2,18,7,1,0,2,5,974,0,8,0,4,6,5,0,0,4,1,942,1,7,2,7,11,2,0,0,10,0,856,14,0,12,4,4,2,3,0,8,7,917,0,6,1,0,1,6,10,1,1,0,980,4,5,2,7,7,4,3,10,8,2,920,4,2,0,1,3,22,3,0,14,7,965
385,18,7,10.871839095368628,-11.369068211149763,971,0,4,1,1,4,7,2,4,6,0,1122,5,0,0,1,3,7,2,5,0,2,1000,5,5,1,1,17,7,1,0,2,4,975,0,8,0,3,5,5,0,0,4,1,944,1,7,3,6,11,1,0,0,12,0,860,15,0,12,4,4,2,2,0,8,6,917,0,6,1,0,1,6,10,1,0,0,981,4,6,2,6,6,3,2,8,8,3,921,4,2,0,1,3,21,3,0,12,7,966
386,18,8,10.955431638933204,-11.409644371866166,970,0,4,1,1,4,8,2,5,6,0,1122,5,0,0,0,3,7,2,5,0,2,1000,6,4,1,1,18,8,1,0,2,4,975,0,8,0,3,6,5,0,0,4,1,945,1,7,3,6,13,1,1,0,11,0,862,13,0,8,4,5,2,2,0,6,6,919,0,6,1,0,1,6,9,2,0,0,979,4,6,2,5,6,4,2,8,7,3,922,4,2,0,1,3,22,2,0,13,7,964
387,18,9,11.101971216408206,-11.358039164528755,970,0,4,1,1,4,8,2,5,5,0,1122,4,0,0,0,3,7,2,5,0,1,1001,6,4,2,1,17,8,2,0,3,4,978,0,9,0,3,4,5,0,0,4,0,949,1,7,3,6,12,1,1,0,10,0,860,13,0,8,4,5,2,2,0,5,6,920,0,6,2,0,1,6,9,3,0,0,980,3,6,2,5,6,4,2,7,6,3,925,4,2,0,1,2,18,3,0,13,7,964
388,18,10,10.972459449088387,-11.698577178391384,969,0,4,2,1,4,8,2,5,5,0,1122,4,0,0,0,3,7,2,5,0,1,1003,6,5,2,1,15,8,2,0,3,3,977,0,8,1,3,4,5,0,0,4,0,949,1,7,3,6,13,2,1,0,10,0,863,12,0,8,4,5,2,2,0,4,6,920,0,6,2,0,1,6,8,3,0,0,981,3,6,2,5,5,4,2,6,6,3,925,4,2,0,1,3,18,2,0,14,7,963
389,18,11,11.317505800429188,-11.38439522213813,968,0,4,2,1,3,8,2,5,4,0,1122,3,0,0,0,3,8,2,5,0,1,1005,6,5,2,1,12,8,2,0,3,3,978,0,9,1,3,3,5,0,0,4,0,951,1,7,3,6,12,3,1,0,9,0,863,14,0,8,4,5,2,2,0,3,6,917,0,6,2,0,1,6,8,3,0,0,984,4,6,2,5,4,4,2,6,7,3,924,4,2,0,1,3,17,2,0,13,8,965
390,18,12,11.066028290238572,-11.833644337700271,967,0,4,1,0,3,8,2,5,3,0,1122,3,0,0,0,3,9,2,5,0,1,1007,7,5,2,1,10,8,2,0,3,2,976,0,9,1,3,3,4,1,0,4,0,954,1,6,3,6,12,3,1,0,10,0,864,14,0,8,4,5,2,3,0,3,6,918,0,6,2,0,1,5,8,3,0,0,986,4,5,2,5,3,5,1,5,7,2,924,4,2,0,1,3,16,2,0,13,8,968
391,18,13,11.401513842609923,-11.484172018887637,967,0,4,0,0,3,8,2,5,3,0,1122,3,1,0,0,3,9,2,5,0,1,1009,7,5,2,1,10,7,2,0,3,2,977,0,10,1,3,3,3,1,0,3,0,952,1,6,3,6,12,3,1,0,9,0,861,13,0,8,3,5,2,2,0,3,6,920,0,5,2,0,1,5,7,4,0,0,987,4,5,2,5,3,5,1,7,6,2,926,4,2,0,1,4,17,2,0,12,8,970
392,18,14,11.13335500355621,-11.914204934019157,967,0,3,0,0,3,9,2,5,2,0,1123,4,1,0,0,3,8,2,5,0,1,1007,7,5,2,1,10,7,1,0,3,3,975,0,10,1,3,3,3,1,0,3,0,953,1,5,3,6,12,3,0,0,10,0,862,13,0,9,3,5,2,2,0,3,6,919,0,5,2,0,1,6,8,4,0,1,988,4,4,2,5,3,5,1,6,6,2,923,4,2,0,1,4,16,2,0,12,10,973
393,18,15,11.405641409464288,-11.763243818056795,967,0,3,0,2,4,8,2,5,2,0,1123,4,1,0,0,3,7,1,5,1,1,1007,7,5,2,1,11,7,1,0,3,3,974,0,9,1,3,3,3,1,0,3,0,954,1,5,3,6,10,3,0,0,11,0,861,11,0,9,2,5,2,2,0,3,7,923,0,5,2,0,1,6,8,3,0,1,988,4,5,2,5,3,5,1,6,5,2,924,4,1,0,1,4,14,2,0,12,10,975
394,18,16,11.411375591783004,-11.84040230938355,968,0,3,0,2,4,8,2,5,2,0,1123,3,1,0,0,3,7,1,5,1,1,1008,6,5,2,1,11,7,1,0,3,3,973,0,9,1,3,3,3,1,0,3,0,955,1,5,4,6,11,2,0,0,12,0,862,12,0,10,2,5,2,3,0,3,7,923,0,5,2,0,1,6,8,4,0,1,985,4,5,2,5,3,5,1,6,4,2,925,4,1,0,0,5,12,1,0,14,8,974
395,18,17,11.43103086245956,-11.866435274328627,968,0,3,0,2,4,8,2,5,2,0,1123,3,1,0,0,3,7,1,4,1,1,1006,6,5,2,0,10,7,0,0,3,3,975,0,9,1,3,3,3,1,0,3,0,957,1,5,4,5,12,2,0,0,11,0,862,12,0,12,2,5,2,3,0,3,7,924,0,3,2,0,1,7,8,4,0,1,986,4,3,2,5,3,5,1,6,4,2,926,4,1,0,1,4,10,1,0,14,8,977
396,18,18,11.42717874871183,-11.913207936277587,968,0,3,1,2,3,8,2,5,2,0,1122,3,1,0,0,3,6,1,4,1,1,1005,5,4,2,0,11,6,0,0,3,3,976,0,10,1,3,3,3,1,0,3,0,959,1,5,4,5,12,2,0,0,11,0,863,12,1,12,1,5,2,4,0,4,6,924,0,3,2,0,1,7,7,4,0,1,986,4,3,2,5,3,5,1,6,4,2,927,3,1,1,1,4,8,1,0,13,8,979
397,18,19,11.502871185311571,-11.890838183192505,967,0,3,1,2,3,8,2,5,2,0,1123,3,1,0,0,3,6,1,5,1,1,1003,5,4,2,0,11,7,0,0,2,4,976,0,10,1,3,4,3,1,1,2,0,960,1,4,4,5,11,4,0,0,12,0,862,12,0,11,1,4,2,5,0,4,6,925,0,4,2,0,1,8,6,4,1,1,987,4,3,2,4,3,5,1,6,4,1,925,3,1,1,1,4,7,1,0,14,8,979
398,18,20,11.530658134664437,-11.902317743185332,967,0,3,1,2,3,8,2,5,2,0,1123,3,0,0,0,3,6,1,5,1,1,1002,5,4,2,0,10,6,0,0,2,4,977,0,11,1,3,4,3,1,1,2,0,960,1,4,4,5,9,4,0,0,12,0,861,12,0,11,1,4,2,5,0,4,6,925,0,4,2,0,1,8,6,3,1,1,989,4,3,2,4,4,5,1,6,4,1,926,3,1,1,1,4,8,1,0,13,8,981
399,19,0,-2.9550305554026104,-1.165929475460127,56,88,68,21,23,38,30,77,149,24,14,3,10,60,24,105,52,30,36,42,292,113,83,141,101,121,97,194,150,57,217,330,149,279,291,219,284,137,299,224,54,144,50,53,90,38,90,58,92,96,50,23,121,38,30,21,52,34,32,8,171,208,363,164,90,124,198,395,110,236,124,222,143,80,185,196,144,75,78,294,2,4,45,174,122,23,11,28,18,25,0,0,0,0,26,7,0,0,10,3
400,19,1,0.9903104300808567,1.7857469211059946,964,0,11,5,1,4,11,1,5,11,0,1110,6,0,1,3,2,13,6,6,0,2,931,13,4,1,2,21,8,3,0,2,16,925,1,32,0,8,16,6,0,1,9,2,906,5,10,7,9,18,3,1,0,26,2,803,17,0,17,11,8,6,11,2,12,12,911,1,8,1,2,2,16,14,4,4,1,938,7,14,3,11,24,15,7,22,4,2,884,5,0,0,8,8,44,6,0,37,14,934
401,19,2,1.2549201580586955,1.8948145875071885,965,0,9,3,1,4,8,1,4,9,0,1115,5,0,1,2,3,13,4,6,0,2,956,9,5,0,2,21,7,2,0,2,10,946,0,20,0,4,11,7,0,0,8,1,919,1,8,4,8,19,3,0,1,19,2,834,14,1,14,9,7,4,8,0,11,10,916,0,6,1,2,2,13,11,4,4,1,955,8,11,3,10,19,12,7,13,6,2,903,6,0,0,3,9,32,4,0,27,9,939
402,19,3,1.4521692508637398,1.9696913435965038,966,0,3,0,1,3,9,0,4,7,0,1116,5,0,0,2,3,13,4,6,0,3,978,5,6,1,1,22,5,1,0,1,9,958,0,14,0,3,9,8,0,0,7,2,930,0,7,1,5,17,3,0,1,18,0,851,12,3,11,5,6,4,4,0,10,8,920,0,5,1,2,2,9,10,4,3,1,960,9,8,3,9,14,10,6,8,5,3,914,7,0,0,2,7,25,2,0,23,8,949
403,19,4,1.6244548541089512,1.9946116807742698,967,0,2,0,1,4,9,1,4,7,0,1118,4,0,0,2,3,11,2,8,0,3,989,4,7,1,1,20,4,1,0,1,6,967,0,14,0,3,8,8,0,0,4,2,941,0,7,2,3,13,2,0,1,15,0,852,13,3,12,4,6,3,3,0,8,6,918,0,5,1,2,2,9,9,2,3,2,968,8,6,3,8,12,7,4,7,5,2,920,6,0,0,2,6,19,3,0,18,8,955
404,19,5,1.7632761458031174,2.0292609330682616,970,0,2,0,1,4,10,1,4,6,0,1119,4,0,0,1,3,10,1,7,0,4,992,5,7,1,2,18,4,0,0,0,5,969,0,12,0,2,6,8,0,0,5,2,949,0,8,2,4,10,1,0,1,12,0,858,13,3,11,5,5,3,3,0,7,6,914,0,4,1,1,2,8,9,2,1,2,973,8,6,3,7,11,7,3,7,6,3,924,5,0,0,1,6,13,2,0,16,8,961
405,19,6,1.8873279075504394,2.0648605854878936,971,0,2,1,1,4,10,1,4,4,0,1119,3,0,0,0,2,9,1,6,0,4,997,4,7,1,2,18,4,0,0,0,5,970,0,11,0,3,5,8,0,0,4,2,951,0,7,2,4,9,1,0,1,11,0,859,13,3,11,5,5,3,3,0,5,6,917,0,3,1,1,2,7,8,2,1,2,974,8,5,2,7,10,7,3,7,5,3,927,4,0,0,0,7,13,3,0,15,7,967
406,19,7,2.002672162223693,2.094845043128718,972,0,3,1,1,4,7,1,4,4,0,1119,3,0,0,0,2,9,1,6,0,4,1000,5,7,1,2,18,4,0,0,0,4,970,0,10,0,3,4,7,0,0,4,2,952,0,6,1,4,10,1,0,1,11,0,861,14,3,9,5,4,3,3,0,5,6,920,0,3,1,1,2,6,8,2,1,3,975,7,4,2,7,8,7,3,7,4,2,930,4,0,0,0,6,12,2,0,16,8,968
407,19,8,2.1083197229691537,2.1029560964666922,972,0,4,1,1,4,7,1,5,4,0,1119,3,0,0,0,2,8,1,6,0,3,999,5,7,1,2,16,5,0,0,1,4,970,0,9,0,3,3,7,0,0,4,2,954,0,5,1,4,10,1,0,1,12,0,863,13,2,9,3,4,3,3,0,5,5,922,0,3,1,0,2,6,7,2,1,3,980,7,4,2,7,8,6,2,8,4,2,932,3,1,0,0,7,11,1,0,15,5,971
408,19,9,2.2115372041575827,2.01668027452325,973,0,4,1,1,4,7,1,5,4,0,1119,3,0,1,0,2,8,2,5,0,3,998,5,7,1,3,16,4,0,0,1,4,971,0,9,0,3,3,7,0,0,4,2,955,0,4,1,4,8,0,0,2,12,0,863,13,2,9,3,2,3,3,0,4,4,923,0,3,1,0,2,6,6,2,2,3,979,7,4,3,7,8,6,1,8,3,2,933,3,2,0,0,7,11,1,0,16,4,974
409,19,10,2.349577220584169,2.3170672333889915,973,0,4,1,0,5,7,1,5,4,0,1119,3,0,1,0,2,8,2,5,1,3,999,5,6,1,2,16,3,0,0,1,3,970,0,9,0,3,3,6,0,0,3,2,956,0,4,1,4,7,0,0,2,13,0,863,13,1,9,3,2,3,2,0,4,3,924,0,3,1,0,2,7,6,2,2,3,979,7,4,2,7,9,6,1,8,3,3,935,4,2,0,0,7,12,1,0,16,3,975
410,19,11,2.4420109412734012,1.9835632927575217,972,0,4,1,0,5,8,1,5,3,0,1120,3,0,1,0,2,8,2,5,1,3,1000,5,7,1,2,14,3,0,0,1,3,973,0,9,0,3,3,6,0,0,3,2,953,0,4,1,4,7,0,0,2,12,0,863,14,1,9,4,2,3,2,0,4,3,922,0,3,1,0,1,7,5,3,2,3,982,7,4,3,7,8,6,1,8,3,3,935,4,2,0,0,6,13,1,0,15,3,975
411,19,12,2.5199172920526367,1.9836205379488172,972,0,4,1,0,5,8,1,5,3,0,1121,3,0,1,0,2,8,2,5,1,3,1000,6,7,1,2,14,3,0,0,1,4,973,0,9,0,3,3,6,0,0,3,1,954,0,4,1,3,8,0,0,2,12,0,864,14,1,9,4,2,3,2,0,4,3,922,0,3,1,0,0,6,5,3,2,3,982,7,4,3,7,8,7,0,7,3,2,936,4,2,0,0,5,13,1,0,16,3,974
412,19,13,2.6004757234612086,1.9844534270566747,972,0,4,1,0,5,8,1,5,1,0,1123,3,0,1,0,2,8,2,4,1,3,1001,6,7,1,3,13,3,0,0,1,4,973,0,9,0,3,2,6,0,0,3,1,955,0,4,1,3,9,0,0,2,12,0,864,13,1,9,3,2,2,2,0,3,3,922,0,3,1,0,0,6,5,3,2,3,984,7,4,3,6,7,7,0,7,3,1,937,4,2,0,0,5,13,1,0,16,3,977
413,19,14,2.5792512213078544,2.3880511741065584,973,0,4,1,0,5,8,1,5,1,0,1123,2,0,1,0,2,7,2,4,1,3,1003,6,7,0,3,13,3,0,0,1,3,973,0,12,0,3,2,6,0,0,3,1,957,0,4,1,3,9,0,0,2,12,0,862,13,1,9,3,2,3,1,0,2,4,922,0,3,1,0,0,6,5,3,2,3,985,7,4,2,5,8,7,0,7,3,1,937,4,2,0,0,5,12,0,0,16,3,977
414,19,15,2.6678696055788356,2.380521087607237,972,0,4,1,0,5,8,1,5,1,0,1123,2,0,1,0,2,6,2,4,1,3,1003,6,7,0,2,13,3,0,0,1,3,975,0,12,0,3,2,6,0,0,3,1,956,0,4,1,3,9,0,0,2,11,0,863,13,1,8,3,3,3,1,0,2,4,923,0,2,1,0,0,6,5,3,2,3,986,6,5,2,5,8,6,0,6,3,1,940,4,2,0,0,5,13,0,0,16,3,976
415,19,16,2.780595031266783,2.167197190345025,970,0,4,1,0,5,6,1,5,1,0,1124,3,0,1,0,2,5,2,4,1,3,1002,6,7,0,2,14,3,0,0,1,3,977,0,12,0,2,2,6,0,0,3,1,958,0,4,1,3,8,0,0,2,10,0,863,11,1,8,3,5,3,1,0,2,4,927,0,2,1,0,0,6,5,3,2,3,990,6,5,2,4,8,5,0,6,3,1,941,4,2,0,0,5,11,0,0,13,2,977
416,19,17,2.832741222872337,2.1404503383507696,970,0,4,1,0,5,6,1,5,1,0,1125,3,0,1,0,2,5,2,4,1,3,1002,6,7,0,2,14,3,0,0,1,3,977,0,12,0,2,3,6,0,0,3,1,957,0,4,1,3,7,0,0,2,10,0,863,12,1,7,3,5,2,1,0,2,4,926,0,2,1,1,0,6,5,3,2,3,990,6,4,2,4,8,5,0,6,3,1,941,4,1,0,0,5,12,0,0,13,2,979
417,19,18,2.8760174046136853,2.16251392199199,970,0,4,1,0,5,6,1,5,1,0,1125,3,0,1,1,2,5,2,3,1,3,1002,6,7,0,2,13,3,0,0,1,3,978,0,11,0,2,3,6,0,0,3,1,957,0,4,1,3,7,0,0,2,9,0,863,12,1,7,4,5,2,1,0,2,4,926,0,2,1,1,0,6,5,3,2,3,991,6,3,2,4,8,5,0,6,3,1,941,4,1,0,0,5,12,0,0,13,2,980
418,19,19,2.9187988424282922,2.193311730369728,970,0,4,1,0,5,6,1,5,1,0,1125,3,0,0,1,2,4,2,3,1,3,1002,6,7,0,2,13,2,0,0,1,3,978,0,11,0,2,3,5,0,0,3,1,957,0,4,2,3,7,0,0,2,10,0,863,13,1,7,5,5,2,1,0,2,4,925,0,2,1,1,0,6,4,4,2,3,992,5,3,1,4,8,5,0,6,3,1,943,4,2,0,0,5,12,0,0,12,2,980
419,19,20,2.9539990454678473,2.1909238598356713,970,0,4,1,0,5,5,1,5,1,0,1125,3,0,0,1,2,4,2,3,1,3,1002,6,7,0,2,13,3,0,0,1,3,978,0,12,0,2,2,4,0,0,3,1,958,0,4,2,3,7,0,0,2,10,0,861,13,1,7,5,5,2,1,0,2,4,926,0,2,1,1,0,6,4,4,2,3,991,5,3,1,4,8,5,0,7,3,1,943,4,2,0,0,5,11,0,0,13,2,981
420,20,0,-3.028829836659082,-2.9567743657923513,46,39,74,87,62,169,35,100,69,86,47,281,249,84,117,47,207,41,227,140,9,123,48,24,10,29,61,34,65,21,0,0,15,4,0,0,0,0,0,0,37,54,53,114,155,123,99,112,140,113,138,77,91,136,67,85,128,433,162,79,177,22,199,112,346,170,201,150,168,340,81,26,8,57,44,28,49,39,25,24,372,360,167,205,137,112,150,72,69,112,73,153,128,187,44,129,28,47,49,94
421,20,1,3.1940503833471943,-13.653776790775781,968,0,11,5,1,11,12,1,5,10,0,1112,7,2,0,2,3,14,8,5,0,3,936,17,4,3,1,24,5,2,1,3,12,920,0,23,2,8,20,7,0,0,8,2,908,4,12,4,9,23,3,0,0,27,2,807,23,1,25,5,4,3,14,1,13,12,899,1,8,1,1,2,13,11,2,3,3,941,6,15,3,12,23,15,7,22,3,1,875,11,0,0,8,10,45,5,0,33,13,930
422,20,2,3.3073046878040797,-13.83418898383422,970,0,6,2,1,6,10,2,4,9,0,1117,6,2,0,2,3,13,4,6,1,4,955,14,8,0,1,25,2,2,0,3,11,945,0,14,1,5,14,6,0,0,7,1,922,3,6,2,8,21,2,0,0,20,0,843,18,2,18,5,2,1,11,0,11,8,912,0,5,1,2,2,13,9,2,2,3,954,6,9,3,8,19,10,5,9,4,0,906,10,0,0,4,7,33,5,0,25,7,940
423,20,3,3.3967964149745504,-14.007536348776357,969,0,7,1,1,5,8,2,5,4,0,1119,7,1,0,2,3,10,3,6,1,3,971,8,8,0,1,18,2,1,1,3,11,962,0,12,1,3,11,6,0,0,5,1,933,1,5,2,7,21,2,0,0,15,0,853,17,2,11,5,3,1,8,0,10,7,916,0,4,1,2,2,11,8,1,2,3,963,6,7,2,7,12,8,4,5,4,4,919,9,0,0,0,6,25,5,0,24,6,949
424,20,4,3.467996048617807,-14.141994788222446,969,0,8,0,1,5,8,2,4,4,0,1122,7,1,0,2,3,8,3,6,2,3,981,5,8,1,2,16,3,1,1,2,7,971,0,12,0,2,10,6,0,0,3,1,941,0,5,3,7,19,1,0,0,12,0,853,17,3,6,6,3,1,7,0,8,6,917,0,3,1,2,2,11,8,1,2,2,969,6,6,2,5,8,6,4,6,4,5,928,10,0,0,0,6,19,5,0,20,4,950
425,20,5,3.544812764068278,-14.275395092796723,969,0,7,0,1,4,10,2,5,4,0,1123,6,0,0,2,3,8,1,5,2,3,983,5,8,1,3,14,3,1,1,2,7,977,0,9,1,2,8,5,0,0,4,1,944,0,3,2,6,20,1,0,0,9,0,856,14,3,5,5,3,1,6,0,7,6,918,0,3,1,2,1,11,7,1,1,3,974,6,6,2,5,8,4,4,8,3,4,933,11,0,0,0,7,17,5,0,19,4,951
426,20,6,3.643035185952805,-14.404438914808047,970,0,7,0,2,4,10,2,5,3,1,1122,6,0,0,1,3,6,1,4,2,5,986,5,6,1,2,12,3,1,0,1,6,982,0,10,1,2,7,3,0,0,4,1,949,0,3,4,4,17,1,0,1,7,0,858,13,3,4,6,2,1,4,0,5,5,919,0,4,1,2,1,11,6,2,1,3,978,6,6,2,5,7,3,3,8,4,4,937,9,0,0,0,6,15,4,0,17,3,959
427,20,7,3.747889291740976,-14.49870029640822,970,0,7,0,2,3,10,2,5,2,1,1120,6,1,0,1,3,6,1,4,1,6,988,4,6,0,2,12,4,1,0,1,4,984,0,8,1,2,6,2,0,0,3,1,950,0,4,4,3,13,1,0,1,6,0,863,13,2,5,6,2,2,4,0,4,5,919,0,4,1,2,1,11,6,2,1,2,977,6,4,2,5,8,3,3,7,4,4,937,9,1,0,0,5,15,4,0,19,3,967
428,20,8,3.8105525713443478,-14.57691184416203,970,0,7,0,1,2,10,1,5,2,1,1120,6,1,0,1,3,6,1,4,1,6,990,2,6,0,2,13,5,1,0,1,4,985,0,7,1,2,5,2,0,0,2,1,951,0,4,4,3,14,1,0,1,6,0,868,12,1,5,6,2,2,4,0,5,5,920,0,4,1,2,1,11,6,1,1,2,979,6,3,2,5,7,4,3,5,4,4,938,7,1,0,0,5,15,3,0,18,2,969
429,20,9,3.5826405910153434,-14.805972988818565,969,0,7,0,1,2,9,1,5,2,1,1120,5,1,0,1,3,6,1,4,1,6,992,2,6,0,3,12,5,1,0,1,5,987,0,7,1,3,5,2,0,0,2,1,953,0,4,4,3,14,2,0,1,4,0,868,13,1,4,6,3,2,3,0,4,5,920,0,4,1,2,1,9,6,1,1,2,979,6,4,1,5,7,4,2,5,3,4,940,7,1,0,1,5,15,3,0,18,1,968
430,20,10,3.6503079832169196,-14.875793478305315,971,0,6,0,1,2,9,1,5,2,1,1119,7,1,0,1,3,6,2,4,1,6,992,3,7,0,3,11,5,1,0,1,4,985,0,7,1,3,5,2,0,0,3,1,951,0,4,4,3,13,2,1,1,5,0,869,11,1,3,5,2,2,3,0,4,4,922,0,5,1,1,1,7,6,3,1,2,979,6,4,1,5,8,4,2,5,3,4,940,7,1,0,1,5,14,3,0,19,0,970
431,20,11,3.7113460750925946,-14.932885645000702,971,0,6,0,1,2,8,1,5,2,1,1118,6,1,0,2,3,6,2,3,1,6,994,2,6,0,3,11,5,1,0,1,4,986,0,7,1,3,6,2,0,0,3,1,952,0,4,4,3,12,2,1,1,5,0,869,13,1,3,6,2,2,2,0,5,3,921,0,5,2,1,2,6,6,3,1,2,980,6,4,1,5,9,4,2,5,3,4,939,6,1,0,1,5,13,3,0,18,0,971
432,20,12,4.049421422333817,-14.789576040878066,971,0,6,0,1,2,8,1,6,2,1,1119,4,1,0,2,3,6,2,3,1,6,997,4,6,0,2,11,5,0,0,1,4,985,0,7,1,4,6,2,0,0,3,1,952,0,4,3,4,12,2,1,1,5,0,869,14,1,3,6,2,2,2,0,5,3,921,0,5,2,1,1,6,5,3,2,2,983,6,4,1,5,8,4,2,5,3,4,935,6,1,0,1,5,13,2,0,15,2,972
433,20,13,4.152928771321904,-14.861806343040797,971,0,6,0,2,3,9,1,6,2,1,1120,4,1,1,2,3,6,2,2,1,5,997,4,6,0,2,11,5,0,0,0,5,985,0,8,1,4,6,2,0,0,3,1,950,0,4,3,4,13,2,2,1,5,0,869,14,1,3,6,2,2,2,0,5,3,921,0,6,2,1,1,5,5,2,1,1,984,5,4,1,5,8,4,2,4,3,4,935,7,1,0,1,5,14,2,0,14,2,971
434,20,14,3.832739880608298,-15.088875862912502,971,0,6,0,2,3,8,2,6,2,1,1120,4,1,1,1,3,6,2,2,1,4,997,4,6,0,2,8,4,0,0,0,5,986,0,7,1,4,7,2,0,1,3,0,951,0,4,3,4,12,2,2,1,5,0,871,14,1,3,5,2,2,2,0,5,3,921,0,6,2,0,1,5,5,2,1,1,988,5,4,1,5,8,4,1,4,4,3,935,7,2,0,1,5,14,2,0,13,2,973
435,20,15,4.177919156742992,-14.983452873112046,971,0,6,0,2,3,8,2,6,2,1,1120,4,1,1,0,2,6,2,2,1,4,997,4,6,0,1,8,4,0,0,0,5,984,0,7,1,4,7,2,0,1,3,0,954,0,4,3,4,13,2,2,1,7,0,872,14,1,3,5,2,2,2,0,5,3,923,0,6,2,0,1,5,5,2,1,1,988,5,4,1,5,8,4,1,4,4,3,935,8,2,0,1,5,11,2,0,13,2,971
436,20,16,4.180797925555167,-15.048618688716003,972,0,6,0,1,3,8,2,6,2,1,1121,4,0,1,0,2,5,2,2,1,4,998,4,5,0,1,9,4,1,0,0,5,985,0,7,1,4,7,2,0,1,3,0,954,0,4,3,4,12,2,2,1,7,0,872,14,1,3,6,1,2,2,0,6,3,922,0,6,2,0,1,5,5,2,1,1,989,5,3,1,4,7,3,1,5,5,3,934,8,2,0,1,6,12,1,0,12,3,971
437,20,17,3.9230557839474884,-15.249637932676302,972,0,5,0,1,3,8,2,6,2,1,1121,4,0,1,0,2,6,2,2,1,4,1000,4,5,0,1,9,4,1,0,0,4,986,0,8,1,4,8,2,0,1,3,0,954,0,4,3,4,11,2,2,1,6,0,872,14,1,3,6,1,2,2,0,6,3,923,0,6,2,0,1,5,5,1,1,1,989,5,3,1,4,7,3,1,4,4,3,932,8,2,0,1,6,13,1,0,11,4,972
438,20,18,3.9489225124064533,-15.29470366842988,972,0,5,0,1,3,8,2,6,2,1,1121,4,0,1,0,2,6,2,2,1,4,999,3,4,0,1,9,4,0,0,0,5,988,0,9,1,4,8,2,0,1,3,0,954,0,4,3,4,11,2,2,1,5,0,870,14,1,3,6,1,2,2,0,7,3,922,0,6,2,0,1,5,5,1,1,1,988,5,4,1,4,7,3,1,5,5,3,932,8,2,0,1,6,13,1,0,12,4,972
439,20,19,3.9837790469266334,-15.332538170747936,972,0,5,0,1,3,8,2,6,2,1,1121,3,0,1,0,2,5,2,2,1,4,999,3,4,0,1,9,4,0,0,0,5,987,0,9,1,4,7,2,0,1,3,0,954,0,4,3,4,11,2,2,1,4,0,871,14,1,4,6,1,2,2,0,7,3,923,0,6,2,0,1,6,5,1,1,1,989,5,4,1,4,7,4,1,4,4,3,932,8,2,0,1,7,13,1,0,12,4,972
440,20,20,4.065039687509491,-15.374366491349926,972,0,5,0,1,3,7,2,6,2,1,1121,3,0,1,0,2,4,1,2,1,4,999,4,4,0,1,9,4,0,0,0,5,986,0,10,1,4,8,2,0,1,3,0,954,0,4,3,5,11,2,2,1,5,0,871,15,1,4,6,1,2,2,0,7,3,925,0,6,2,0,1,6,4,1,1,0,991,5,4,1,4,7,5,1,4,3,3,931,8,2,0,1,6,13,0,0,11,4,972
441,21,0,-2.9744544010480363,-1.5813508138318946,87,127,49,70,13,199,15,49,153,45,144,191,182,109,73,87,297,64,151,129,0,0,9,14,0,9,22,1,0,2,74,33,69,53,123,34,152,142,36,65,68,3,94,150,33,29,11,11,62,60,79,298,79,285,330,188,100,587,176,468,6,1,39,25,10,0,18,1,9,16,73,17,20,38,38,27,6,23,90,68,0,0,0,0,0,0,0,1,0,0,449,465,491,266,362,319,337,149,297,156
442,21,1,-7.709721322596865,13.363961283866288,962,0,9,4,1,9,13,1,5,10,0,1113,8,1,1,3,3,14,8,7,1,1,929,17,5,4,3,26,7,3,2,3,15,923,3,25,1,4,20,8,0,1,7,2,908,5,13,8,10,21,5,0,1,21,2,804,23,1,20,6,6,4,11,2,10,10,895,0,9,1,1,2,14,12,2,7,3,929,4,12,3,11,29,18,7,19,4,1,880,12,0,0,9,10,43,6,0,44,11,929
