x,y,line,cp,algo,changes,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-50.881527,-13.863255,4,intermediate,beginner,L,W,W,B,W,W,W,G,W,G,O,G,R,G,G,G,G,R,R,W,R,O,R,R,B,W,R,B,O,O,O,O,O,O,Y,O,W,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,B,B,R
-46.43919,-13.322103,4,intermediate,beginner,D,W,W,B,W,W,W,G,W,G,O,G,R,G,G,G,O,O,Y,W,R,R,R,R,R,W,R,G,Y,O,O,G,O,O,Y,O,W,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,B,B,R
-44.02523,-12.424836,4,intermediate,beginner,Ui,B,W,G,W,W,W,W,W,G,O,O,W,G,G,G,O,O,Y,R,R,R,G,R,R,O,R,G,Y,O,R,G,O,B,Y,O,B,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,W,R,W
-39.992805,-23.675713,4,intermediate,beginner,Li,O,W,G,G,W,W,O,W,G,G,O,W,Y,G,G,B,O,Y,R,R,R,G,R,R,O,R,G,R,B,B,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,W,Y,Y,B,B,B,W,B,B,W,R,W
-44.99798,-21.88366,4,intermediate,beginner,Di,O,W,G,G,W,W,O,W,G,G,O,W,Y,G,G,G,R,R,R,R,B,G,R,B,O,R,B,B,B,B,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,W,Y,O,R,W,B,B,W,R,W
-42.192154,-6.745104,4,intermediate,beginner,L,Y,W,G,W,W,W,W,W,G,O,O,W,G,G,G,O,R,R,R,R,B,G,R,B,O,R,B,Y,O,B,G,O,B,Y,O,B,G,Y,Y,Y,Y,Y,G,Y,W,R,O,R,B,B,B,O,R,W
-42.127254,-9.678122,4,intermediate,beginner,D,Y,W,G,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,Y,R,R,R,G,R,R,O,R,O,R,O,B,O,O,B,R,O,B,G,Y,G,Y,Y,Y,W,Y,Y,B,B,B,B,B,B,O,R,W
-37.833904,-23.145124,4,intermediate,beginner,Li,O,W,G,G,W,W,Y,W,G,G,O,W,Y,G,G,W,G,Y,R,R,R,G,R,R,O,R,O,B,B,B,O,O,O,R,O,R,B,Y,G,B,Y,Y,O,Y,Y,Y,B,B,W,B,B,W,R,W
-44.02554,-19.915838,4,intermediate,beginner,Di,O,W,G,G,W,W,Y,W,G,G,O,W,Y,G,G,O,R,R,R,R,Y,G,R,B,O,R,B,W,B,B,G,O,O,Y,O,R,G,Y,Y,Y,Y,Y,B,B,O,R,O,B,W,B,B,W,R,W
-42.642815,-15.311654,4,intermediate,beginner,L,R,W,G,W,W,W,W,W,G,O,O,W,G,G,G,Y,R,R,R,R,Y,G,R,B,O,R,B,Y,G,W,O,O,B,R,O,B,G,Y,Y,Y,Y,Y,O,B,O,G,O,B,Y,B,B,B,R,W
-41.873844,-13.906283,4,intermediate,beginner,D,R,W,G,W,W,W,W,W,G,O,O,W,G,G,G,Y,O,R,R,R,R,G,R,R,O,R,Y,B,G,W,O,O,B,G,O,B,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,B,R,W
-41.677044,-22.488466,4,intermediate,beginner,Li,O,W,G,G,W,W,Y,W,G,O,O,W,B,G,G,O,O,R,R,R,R,G,R,R,O,R,Y,W,B,B,G,O,O,B,O,G,Y,Y,G,Y,Y,Y,B,Y,Y,R,B,B,W,B,B,W,R,W
-42.95543,-21.371096,4,intermediate,beginner,Di,O,W,G,G,W,W,Y,W,G,O,O,W,B,G,G,Y,R,R,R,R,R,G,R,B,O,R,B,O,B,B,O,O,O,R,O,G,G,Y,Y,Y,Y,Y,Y,Y,B,B,G,W,W,B,B,W,R,W
-40.589764,-15.500046,4,intermediate,beginner,L,B,W,G,W,W,W,W,W,G,O,O,W,G,G,G,Y,R,R,R,R,R,G,R,B,O,R,B,R,O,O,O,O,B,G,O,B,O,Y,Y,B,Y,Y,Y,Y,B,G,G,W,Y,B,B,Y,R,W
-42.669308,-12.262181,4,intermediate,beginner,D,B,W,G,W,W,W,W,W,G,O,O,W,G,G,G,R,O,G,R,R,R,G,R,R,O,R,Y,W,O,O,G,O,B,G,O,B,Y,B,O,Y,Y,Y,B,Y,Y,R,B,B,Y,B,B,Y,R,W
-40.90604,-24.5873,4,intermediate,beginner,Li,O,W,G,G,W,W,R,W,G,Y,O,W,Y,G,G,B,O,G,R,R,R,G,R,R,O,R,Y,O,B,B,O,O,O,W,G,G,R,B,O,Y,Y,Y,Y,Y,Y,B,B,B,W,B,B,W,R,W
-44.22358,-22.85521,4,intermediate,beginner,Di,O,W,G,G,W,W,R,W,G,Y,O,W,Y,G,G,Y,R,R,R,R,B,G,R,B,O,R,B,B,B,B,O,O,O,G,G,G,O,Y,Y,B,Y,Y,R,Y,Y,W,O,O,W,B,B,W,R,W
-40.7026,-5.0761833,4,intermediate,beginner,L,W,W,G,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,R,R,B,G,R,B,O,R,B,G,O,B,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,W
-26.85922,-8.983925,4,intermediate,beginner,D,W,W,G,W,W,W,W,W,G,O,O,W,G,G,G,G,G,G,R,R,R,G,R,R,O,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
-27.193773,-2.3203733,4,intermediate,beginner,Ui,G,W,G,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,W,R,R,O,R,R,O,R,R,O,O,W,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,O
-32.68447,-22.919754,4,intermediate,beginner,Li,B,W,G,G,W,W,G,W,W,Y,B,B,Y,G,G,Y,G,G,W,R,R,O,R,R,O,R,R,W,R,R,O,O,O,O,O,O,B,Y,Y,B,Y,Y,R,Y,Y,G,B,B,W,B,B,W,G,O
-46.91795,-18.402077,4,intermediate,beginner,Di,B,W,G,G,W,W,G,W,W,Y,B,B,Y,G,G,R,R,R,W,R,G,O,R,B,O,R,B,Y,R,R,G,O,O,G,O,O,Y,Y,Y,Y,Y,Y,B,B,R,O,O,W,W,B,B,W,G,O
-48.359146,-8.6988535,4,intermediate,beginner,L,O,W,G,W,W,W,W,W,W,B,B,B,G,G,G,G,R,R,W,R,G,O,R,B,O,R,B,G,G,Y,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,R,B,R,Y,O,W,Y,B,B,B,G,O
-47.252693,-10.121109,4,intermediate,beginner,D,O,W,G,W,W,W,W,W,W,B,B,B,G,G,G,G,O,O,W,R,R,O,R,R,O,R,G,W,G,Y,O,O,R,Y,O,R,R,Y,Y,B,Y,Y,R,Y,Y,G,B,B,Y,B,B,B,G,O
-46.02625,-16.908445,4,intermediate,beginner,Li,B,W,G,G,W,W,G,W,W,R,B,B,B,G,G,R,O,O,W,R,R,O,R,R,O,R,G,Y,R,R,G,O,O,W,O,Y,G,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,O
-47.949146,-19.5571,4,intermediate,beginner,Di,B,W,G,G,W,W,G,W,W,R,B,B,B,G,G,G,R,R,W,R,O,O,R,B,O,R,B,R,R,R,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,G,Y,B,W,G,Y,W,B,B,W,G,O
-47.030506,-7.4290137,4,intermediate,beginner,L,W,W,G,W,W,W,W,W,W,B,B,B,G,G,G,G,R,R,W,R,O,O,R,B,O,R,B,O,O,R,O,O,R,Y,O,R,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,G,G,O
-45.24024,-11.350718,4,intermediate,beginner,D,W,W,G,W,W,W,W,W,W,B,B,B,G,G,G,O,O,Y,W,R,R,O,R,R,O,R,G,Y,O,R,G,O,R,Y,O,R,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,G,G,O
-40.754868,-11.529651,4,intermediate,beginner,Ui,G,W,W,W,W,W,W,W,W,R,R,R,G,G,G,O,O,Y,B,R,R,B,R,R,B,R,G,Y,O,O,G,O,G,Y,O,G,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,W,O,O
-39.41587,-20.775578,4,intermediate,beginner,Li,R,W,W,G,W,W,O,W,W,G,R,R,Y,G,G,B,O,Y,B,R,R,B,R,R,B,R,G,O,G,G,O,O,O,Y,G,Y,O,B,R,Y,Y,Y,W,Y,Y,G,B,B,W,B,B,W,O,O
-41.75468,-19.601637,4,intermediate,beginner,Di,R,W,W,G,W,W,O,W,W,G,R,R,Y,G,G,G,R,R,B,R,G,B,R,B,B,R,B,B,G,G,O,O,O,Y,G,Y,R,Y,Y,B,Y,Y,O,Y,W,Y,O,O,W,B,B,W,O,O
-40.107098,-8.153847,4,intermediate,beginner,L,Y,W,W,W,W,W,W,W,W,R,R,R,G,G,G,O,R,R,B,R,G,B,R,B,B,R,B,Y,O,B,G,O,G,Y,O,G,G,Y,Y,Y,Y,Y,G,Y,W,R,O,O,B,B,B,O,O,O
-39.342644,-10.545069,4,intermediate,beginner,D,Y,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,Y,B,R,R,B,R,R,B,R,O,O,O,B,O,O,G,R,O,G,G,Y,G,Y,Y,Y,W,Y,Y,G,B,B,B,B,B,O,O,O
-38.10794,-20.83981,4,intermediate,beginner,Li,R,W,W,G,W,W,Y,W,W,G,R,R,Y,G,G,W,G,Y,B,R,R,B,R,R,B,R,O,B,G,G,O,O,O,O,O,R,G,Y,G,B,Y,Y,O,Y,Y,Y,B,B,W,B,B,W,O,O
-42.381622,-18.72299,4,intermediate,beginner,Di,R,W,W,G,W,W,Y,W,W,G,R,R,Y,G,G,O,R,R,B,R,Y,B,R,B,B,R,B,W,G,G,G,O,O,Y,O,R,G,Y,Y,Y,Y,Y,G,B,O,O,O,B,W,B,B,W,O,O
-39.556614,-13.569474,4,intermediate,beginner,L,O,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,R,R,B,R,Y,B,R,B,B,R,B,Y,G,W,O,O,G,R,O,G,G,Y,Y,Y,Y,Y,O,B,O,G,O,B,Y,B,B,G,O,O
-39.99684,-13.008989,4,intermediate,beginner,D,O,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,O,R,B,R,R,B,R,R,B,R,Y,B,G,W,O,O,G,G,O,G,O,Y,G,B,Y,Y,O,Y,Y,Y,B,B,Y,B,B,G,O,O
-39.8465,-19.31264,4,intermediate,beginner,Li,R,W,W,G,W,W,Y,W,W,O,R,R,B,G,G,O,O,R,B,R,R,B,R,R,B,R,Y,W,G,G,G,O,O,B,O,G,Y,Y,G,Y,Y,Y,G,Y,Y,O,B,B,W,B,B,W,O,O
-41.0795,-18.621658,4,intermediate,beginner,Di,R,W,W,G,W,W,Y,W,W,O,R,R,B,G,G,Y,R,R,B,R,O,B,R,B,B,R,B,O,G,G,O,O,O,R,O,G,G,Y,Y,Y,Y,Y,Y,Y,G,B,G,W,W,B,B,W,O,O
-39.423355,-14.5778675,4,intermediate,beginner,L,B,W,W,W,W,W,W,W,W,R,R,R,G,G,G,Y,R,R,B,R,O,B,R,B,B,R,B,R,O,O,O,O,G,G,O,G,O,Y,Y,B,Y,Y,Y,Y,G,G,G,W,Y,B,B,Y,O,O
-40.49131,-11.659499,4,intermediate,beginner,D,B,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,O,G,B,R,R,B,R,R,B,R,Y,W,O,O,G,O,G,G,O,G,Y,B,O,Y,Y,Y,G,Y,Y,O,B,B,Y,B,B,Y,O,O
-39.477028,-20.439434,4,intermediate,beginner,Li,R,W,W,G,W,W,R,W,W,Y,R,R,Y,G,G,G,O,G,B,R,R,B,R,R,B,R,Y,O,G,G,O,O,O,W,G,G,O,B,O,Y,Y,Y,Y,Y,Y,B,B,B,W,B,B,W,O,O
-41.407223,-19.536077,4,intermediate,beginner,Di,R,W,W,G,W,W,R,W,W,Y,R,R,Y,G,G,Y,R,R,B,R,B,B,R,B,B,R,B,G,G,G,O,O,O,G,G,G,O,Y,Y,B,Y,Y,O,Y,Y,W,O,O,W,B,B,W,O,O
-39.304935,-7.8119397,4,intermediate,beginner,L,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
-23.640764,-4.917548,4,intermediate,beginner,D,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-20.671673,-1.9264413,4,end,beginner,Ui,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
40.253563,-30.664675,5,start,fridrich,,B,O,B,R,W,O,O,G,G,Y,W,Y,R,G,G,G,B,G,W,W,G,B,R,Y,R,Y,W,O,B,Y,R,O,B,W,W,B,O,W,R,G,Y,O,B,Y,O,W,R,Y,Y,B,O,R,G,R
40.294796,-30.918453,5,intermediate,fridrich,F,B,O,B,R,W,O,W,W,B,G,R,Y,B,G,W,G,G,Y,W,W,G,B,R,Y,O,G,G,O,B,Y,R,O,B,R,W,O,W,Y,R,G,Y,O,B,Y,O,W,R,Y,Y,B,O,R,G,R
39.230453,-30.841366,5,intermediate,fridrich,Di,B,O,B,R,W,O,W,W,B,G,R,Y,B,G,W,G,Y,G,W,W,W,B,R,R,O,G,Y,G,B,Y,G,O,B,Y,W,O,R,O,O,Y,Y,Y,W,G,B,R,R,O,Y,B,O,R,G,R
39.113503,-30.341143,5,intermediate,fridrich,Fi,B,O,B,R,W,O,O,G,Y,Y,W,G,R,G,Y,G,B,G,W,W,W,B,R,R,O,O,R,G,B,Y,G,O,B,W,W,B,O,W,Y,Y,Y,Y,W,G,B,R,R,O,Y,B,O,R,G,R
39.097343,-29.570917,5,intermediate,fridrich,R,B,O,G,R,W,Y,O,G,G,Y,W,Y,R,G,Y,G,B,B,O,B,W,O,R,W,R,R,W,G,B,Y,G,O,B,W,W,B,O,W,O,Y,Y,O,W,G,R,R,R,B,Y,B,O,R,G,Y
38.23865,-29.46205,5,intermediate,fridrich,U,O,R,B,G,W,O,G,Y,G,R,O,O,R,G,Y,G,B,B,R,B,W,G,R,W,Y,R,W,G,B,Y,G,O,W,W,W,Y,O,W,O,Y,Y,O,W,G,R,R,R,B,Y,B,O,B,B,Y
38.004868,-29.886454,5,intermediate,fridrich,Ri,O,R,B,G,W,O,G,Y,Y,R,O,B,R,G,O,G,B,G,W,W,W,B,R,R,R,G,Y,G,B,Y,G,O,W,W,W,Y,O,W,O,Y,Y,Y,W,G,B,R,R,O,Y,B,O,B,B,R
36.51345,-30.432066,5,intermediate,fridrich,F2,O,R,B,G,W,O,O,W,O,G,B,G,O,G,R,B,O,R,W,W,W,B,R,R,W,W,Y,G,B,Y,G,O,W,R,G,Y,Y,Y,G,Y,Y,Y,W,G,B,R,R,O,Y,B,O,B,B,R
35.756824,-30.642397,5,intermediate,fridrich,D2,O,R,B,G,W,O,O,W,O,G,B,G,O,G,R,O,R,R,W,W,R,B,R,G,W,W,G,Y,B,Y,R,O,W,W,G,Y,B,G,W,Y,Y,Y,G,Y,Y,R,O,B,Y,B,O,B,B,R
35.09588,-30.717068,5,intermediate,fridrich,Ri,O,R,B,G,W,O,O,W,R,G,B,B,O,G,O,O,R,O,R,G,G,W,R,W,W,B,W,Y,B,Y,R,O,W,W,G,Y,B,G,G,Y,Y,R,G,Y,R,R,O,W,Y,B,Y,B,B,Y
34.4986,-31.031422,5,intermediate,fridrich,U,O,G,O,W,W,R,R,O,B,W,W,R,O,G,O,O,R,O,B,G,G,B,R,W,Y,B,W,Y,B,G,R,O,B,W,G,B,B,G,G,Y,Y,R,G,Y,R,R,O,W,Y,B,Y,Y,W,Y
33.998047,-31.74988,5,intermediate,fridrich,R,O,G,R,W,W,O,R,O,O,W,W,G,O,G,R,O,R,R,Y,B,B,B,R,G,W,W,G,Y,B,G,R,O,B,W,G,B,B,G,W,Y,Y,Y,G,Y,Y,R,O,O,Y,B,R,Y,W,B
33.214867,-33.143772,5,intermediate,fridrich,F2,O,G,R,W,W,O,W,G,B,R,R,O,R,G,O,G,W,W,Y,B,B,B,R,G,W,G,B,Y,B,G,R,O,B,W,W,G,O,O,R,Y,Y,Y,G,Y,Y,R,O,O,Y,B,R,Y,W,B
33.177372,-33.60653,5,intermediate,fridrich,L,R,G,R,Y,W,O,Y,G,B,O,R,O,W,G,O,W,W,W,Y,B,B,B,R,G,W,G,B,W,R,Y,W,O,B,G,B,G,R,O,R,R,Y,Y,G,Y,Y,O,O,O,Y,B,R,G,W,B
32.64754,-33.980286,5,intermediate,fridrich,Ui,R,O,B,G,W,G,R,Y,Y,Y,B,G,W,G,O,W,W,W,O,B,B,R,R,G,O,G,B,W,R,B,W,O,W,G,B,G,R,O,R,R,Y,Y,G,Y,Y,O,O,O,Y,B,R,Y,B,W
32.030502,-33.61155,5,intermediate,fridrich,Li,Y,O,B,W,W,G,W,Y,Y,R,B,G,R,G,O,G,W,W,O,B,B,R,R,G,O,G,B,B,W,G,R,O,B,W,W,G,O,O,R,Y,Y,Y,Y,Y,Y,R,O,O,G,B,R,R,B,W
29.734247,-33.45593,5,intermediate,fridrich,F2,Y,O,B,W,W,G,R,O,O,W,W,G,O,G,R,G,B,R,O,B,B,R,R,G,W,W,G,B,W,G,R,O,B,O,G,B,Y,Y,W,Y,Y,Y,Y,Y,Y,R,O,O,G,B,R,R,B,W
29.257196,-33.571697,5,intermediate,fridrich,D2,Y,O,B,W,W,G,R,O,O,W,W,G,O,G,R,O,O,R,O,B,O,R,R,R,W,W,B,G,W,G,G,O,B,B,G,B,Y,Y,Y,Y,Y,Y,W,Y,Y,R,B,G,G,B,R,R,B,W
28.645363,-35.917614,5,intermediate,fridrich,L2,Y,O,B,Y,W,G,W,O,O,R,W,G,G,G,R,R,O,R,O,B,O,R,R,R,W,W,B,B,G,B,B,O,G,G,W,G,Y,Y,Y,W,Y,Y,R,Y,Y,W,B,G,O,B,R,O,B,W
28.380066,-37.23487,5,intermediate,fridrich,Ui,B,G,O,O,W,O,Y,Y,W,B,G,G,G,G,R,R,O,R,G,B,O,W,R,R,R,W,B,B,G,W,B,O,B,G,W,O,Y,Y,Y,W,Y,Y,R,Y,Y,W,B,G,O,B,R,O,R,W
28.326073,-37.259308,5,intermediate,fridrich,F2,B,G,O,O,W,O,Y,Y,Y,R,O,R,R,G,G,G,G,B,G,B,O,W,R,R,G,W,O,B,G,W,B,O,B,R,W,B,W,Y,Y,W,Y,Y,R,Y,Y,W,B,G,O,B,R,O,R,W
28.47545,-35.848045,5,intermediate,fridrich,U,Y,O,B,Y,W,G,Y,O,O,G,W,G,R,G,G,G,G,B,O,B,O,R,R,R,W,W,O,B,G,R,B,O,O,R,W,R,W,Y,Y,W,Y,Y,R,Y,Y,W,B,G,O,B,R,B,B,W
27.334023,-33.670216,5,checkpoint,fridrich,L2,W,O,B,W,W,G,R,O,O,W,W,G,O,G,G,B,G,B,O,B,O,R,R,R,W,W,O,R,W,R,O,O,B,R,G,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,G,B,G,R,B,R,G,B,W
26.2563,-33.803547,5,intermediate,fridrich,U,R,W,W,O,W,O,O,G,B,W,R,O,O,G,G,B,G,B,G,B,O,B,R,R,W,W,O,R,W,W,O,O,W,R,G,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,G,B,G,R,B,R,B,B,R
26.276047,-34.816235,5,intermediate,fridrich,L,G,W,W,R,W,O,B,G,B,R,R,O,O,G,G,O,G,B,G,B,O,B,R,R,W,W,O,R,O,R,G,O,W,G,W,W,W,Y,Y,O,Y,Y,B,Y,Y,Y,B,G,Y,B,R,Y,B,R
26.703691,-34.766037,5,intermediate,fridrich,Ui,W,O,B,W,W,G,G,R,B,R,W,W,O,G,G,O,G,B,O,B,O,R,R,R,R,W,O,R,O,R,G,O,B,G,W,Y,W,Y,Y,O,Y,Y,B,Y,Y,Y,B,G,Y,B,R,G,B,W
26.616768,-33.586033,5,intermediate,fridrich,Li,R,O,B,O,W,G,O,R,B,W,W,W,O,G,G,B,G,B,O,B,O,R,R,R,R,W,O,R,B,Y,O,O,W,R,G,G,Y,Y,Y,Y,Y,Y,G,Y,Y,W,B,G,W,B,R,G,B,W
24.993671,-33.2814,5,intermediate,fridrich,U2,B,R,O,G,W,O,B,O,R,W,B,G,O,G,G,B,G,B,G,B,O,W,R,R,Y,W,O,R,B,R,O,O,R,R,G,O,Y,Y,Y,Y,Y,Y,G,Y,Y,W,B,G,W,B,R,W,W,W
23.358137,-32.75453,5,intermediate,fridrich,Ri,B,R,G,G,W,R,B,O,W,W,B,O,O,G,O,B,G,R,O,R,O,B,R,W,G,W,Y,R,B,R,O,O,R,R,G,O,Y,Y,G,Y,Y,G,G,Y,B,W,B,Y,W,B,Y,W,W,Y
22.865725,-32.551605,5,intermediate,fridrich,U,B,G,B,O,W,R,W,R,G,G,B,O,O,G,O,B,G,R,W,R,O,W,R,W,Y,W,Y,R,B,W,O,O,B,R,G,O,Y,Y,G,Y,Y,G,G,Y,B,W,B,Y,W,B,Y,O,R,R
21.774227,-32.206516,5,intermediate,fridrich,R2,B,G,G,O,W,G,W,R,B,G,B,Y,O,G,Y,B,G,R,Y,W,Y,W,R,W,O,R,W,R,B,W,O,O,B,R,G,O,Y,Y,B,Y,Y,R,G,Y,G,W,B,O,W,B,O,O,R,R
21.252237,-32.028038,5,intermediate,fridrich,U,W,O,B,R,W,G,B,G,G,O,W,Y,O,G,Y,B,G,R,O,W,Y,R,R,W,R,R,W,R,B,G,O,O,B,R,G,Y,Y,Y,B,Y,Y,R,G,Y,G,W,B,O,W,B,O,O,B,W
-2.357057,-27.142733,5,intermediate,fridrich,Ri,W,O,O,R,W,O,B,G,W,O,W,B,O,G,G,B,G,G,Y,W,W,W,R,R,O,R,R,R,B,G,O,O,B,R,G,Y,Y,Y,Y,Y,Y,Y,G,Y,R,W,B,B,W,B,R,O,B,G
19.405073,33.33417,5,intermediate,fridrich,F,W,O,O,R,W,O,R,G,Y,B,O,O,G,G,W,G,G,B,Y,W,W,W,R,R,B,G,W,R,B,G,O,O,B,Y,Y,Y,R,R,O,Y,Y,Y,G,Y,R,W,B,B,W,B,R,O,B,G
19.395235,33.33411,5,intermediate,fridrich,U2,Y,G,R,O,W,R,O,O,W,G,B,O,G,G,W,G,G,B,Y,W,W,B,R,R,G,G,W,R,B,B,O,O,W,Y,Y,Y,R,R,O,Y,Y,Y,G,Y,R,W,B,B,W,B,R,O,O,B
-3.2089558,-27.365103,5,intermediate,fridrich,Fi,Y,G,R,O,W,R,G,G,W,O,W,B,B,G,G,G,G,G,Y,W,W,B,R,R,O,R,R,R,B,B,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,G,Y,R,W,B,B,W,B,R,O,O,B
-4.024719,-28.64872,5,intermediate,fridrich,Ui,R,R,W,G,W,G,Y,O,G,B,W,W,B,G,G,G,G,G,B,W,W,W,R,R,O,R,R,R,B,B,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,G,Y,R,W,B,B,W,B,R,Y,B,O
-3.9159508,-28.77429,5,intermediate,fridrich,Bi,R,B,B,G,W,G,Y,O,G,B,W,W,B,G,G,G,G,G,R,R,W,W,R,R,O,R,R,R,Y,G,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,W,W,B,B,R,O,B,B,B,W,W,Y
-3.7606258,-27.374035,5,intermediate,fridrich,U,Y,G,R,O,W,B,G,G,B,O,W,R,B,G,G,G,G,G,W,R,W,W,R,R,Y,R,R,R,Y,B,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,W,W,B,B,R,O,B,B,B,O,O,G
-5.2122583,-27.463522,5,intermediate,fridrich,B,W,R,W,O,W,B,G,G,B,O,W,R,B,G,G,G,G,G,B,W,W,W,R,R,Y,R,R,Y,G,R,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,B,Y,R,O,B,B,O,B,R,G,B,O
-4.9391313,-28.33974,5,intermediate,fridrich,Ui,W,B,B,R,W,G,W,O,G,R,W,W,B,G,G,G,G,G,R,W,W,W,R,R,O,R,R,Y,G,O,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,B,Y,R,O,B,B,O,B,R,B,W,Y
-5.54446,-29.258223,5,intermediate,fridrich,B,R,W,W,R,W,G,W,O,G,R,W,W,B,G,G,G,G,G,R,Y,B,W,R,R,O,R,R,W,B,B,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,O,G,Y,B,O,O,W,B,B,Y,R,B
-6.3280196,-28.066257,5,intermediate,fridrich,U,W,R,R,O,W,W,G,G,W,O,W,R,B,G,G,G,G,G,Y,Y,B,R,R,R,B,R,R,W,B,R,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,O,G,Y,B,O,O,W,B,B,G,B,B
-6.338982,-27.101425,5,intermediate,fridrich,Bi,W,B,R,O,W,W,G,G,W,O,W,R,B,G,G,G,G,G,W,R,R,R,R,R,B,R,R,Y,G,O,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,O,B,B,B,W,G
-7.334295,-26.254055,5,intermediate,fridrich,Li,O,B,R,B,W,W,G,G,W,Y,W,R,Y,G,G,B,G,G,W,R,R,R,R,R,B,R,R,O,W,W,G,O,O,Y,O,O,O,Y,Y,O,Y,Y,B,Y,Y,W,B,B,O,B,B,G,W,G
-9.562178,-24.536339,5,intermediate,fridrich,U,G,B,O,G,W,B,W,W,R,B,R,W,Y,G,G,B,G,G,G,R,R,W,R,R,G,R,R,O,W,Y,G,O,W,Y,O,R,O,Y,Y,O,Y,Y,B,Y,Y,W,B,B,O,B,B,O,O,W
-8.987125,-24.52892,5,intermediate,fridrich,L,W,B,O,O,W,B,O,W,R,G,R,W,G,G,G,W,G,G,G,R,R,W,R,R,G,R,R,Y,G,O,O,O,W,R,W,Y,B,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,O,B,B,B,O,W
-7.150566,-25.337786,5,intermediate,fridrich,Ui,O,B,R,B,W,W,W,O,O,O,W,Y,G,G,G,W,G,G,W,R,R,R,R,R,G,R,R,Y,G,W,O,O,O,R,W,B,B,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,O,B,B,G,W,G
-10.397809,-27.564327,5,intermediate,fridrich,L,O,B,R,O,W,W,G,O,O,O,W,Y,B,G,G,W,G,G,W,R,R,R,R,R,G,R,R,R,O,Y,W,O,G,B,O,W,O,Y,Y,G,Y,Y,W,Y,Y,B,B,B,Y,B,B,B,W,G
-10.176394,-26.234331,5,intermediate,fridrich,U,G,O,O,O,W,B,O,W,R,G,R,W,B,G,G,W,G,G,B,R,R,W,R,R,G,R,R,R,O,O,W,O,W,B,O,Y,O,Y,Y,G,Y,Y,W,Y,Y,B,B,B,Y,B,B,W,G,Y
