x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22,multiplicity,age,groupLabel,clusterProbability
31.457125,20.219088, 0, intermediate, beginner,R,W,R,R,W,W,W,W,W,O,G,G,G,G,G,G,G,G,B,Y,Y,R,R,R,R,R,R,W,W,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,O,B,B,Y,B,W,1,0.6739130434782609,-1,1
30.083439,19.566599, 0, intermediate, beginner,W,R,R,W,W,W,W,W,R,R,R,B,G,G,G,G,G,G,Y,Y,Y,B,R,R,W,R,R,W,W,O,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,O,B,B,B,B,B,1,0.6847826086956522,-1,1
24.80131,9.766387, 0, intermediate, beginner,W,W,O,W,W,W,W,W,R,R,R,B,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B,1,0.6956521739130435,-1,1
19.553102,4.410028, 0, intermediate, beginner,O,W,R,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,B,R,R,R,R,R,R,R,R,O,O,B,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W,1,0.7065217391304348,-1,1
-2.1893911,13.522106, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,O,W,R,R,R,R,R,R,R,Y,Y,Y,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,B,B,B,W,1,0.717391304347826,-1,1
30.002007,3.4834175, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,R,R,R,O,W,B,R,R,B,R,R,W,G,Y,Y,G,O,O,G,O,O,Y,Y,B,Y,Y,R,Y,Y,R,O,O,Y,B,B,B,B,B,W,1,0.7282608695652174,-1,1
28.950459,3.1061547, 0, intermediate, beginner,O,W,B,W,W,W,W,W,W,G,G,G,G,G,G,R,R,R,R,Y,Y,R,R,B,R,R,W,O,O,B,G,O,O,G,O,O,Y,Y,B,Y,Y,R,Y,Y,G,B,B,O,B,B,O,W,B,Y,1,0.7391304347826086,-1,1
28.100544,4.461063, 0, intermediate, beginner,O,W,B,W,W,W,W,W,W,G,G,G,G,G,G,O,G,G,R,Y,R,R,R,R,R,R,R,O,O,B,B,O,O,B,O,O,Y,Y,Y,Y,Y,Y,G,R,B,Y,B,W,B,B,O,W,B,Y,1,0.75,-1,1
29.50151,4.802305, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,O,G,G,O,W,B,R,R,R,R,R,R,B,R,G,B,O,O,B,O,O,Y,Y,Y,Y,Y,Y,R,Y,R,W,O,Y,B,B,B,Y,B,W,1,0.7608695652173914,-1,1
29.600706,3.619128, 0, intermediate, beginner,O,O,B,W,W,W,W,W,W,G,G,G,G,G,G,R,R,B,O,W,W,R,R,O,R,R,Y,O,R,G,G,O,O,G,O,O,Y,Y,R,Y,Y,Y,Y,Y,R,B,B,B,B,B,B,Y,B,W,1,0.7717391304347826,-1,1
28.727043,3.3985784, 0, intermediate, beginner,O,W,W,W,W,W,W,W,W,G,G,G,G,G,G,R,R,B,R,Y,Y,R,R,O,R,R,Y,O,O,B,G,O,O,G,O,O,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,W,B,B,1,0.782608695652174,-1,1
28.907204,5.249214, 0, intermediate, beginner,O,W,W,W,W,W,W,W,W,G,G,G,G,G,G,O,G,G,R,Y,B,R,R,R,R,R,R,B,O,B,B,O,O,Y,O,O,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,W,B,B,1,0.7934782608695652,-1,1
30.383713,7.946163, 0, intermediate, beginner,W,W,O,W,W,W,W,W,W,R,R,R,G,G,G,O,G,G,W,Y,B,B,R,R,B,R,R,B,O,G,B,O,G,Y,O,G,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,O,O,B,1,0.8043478260869565,-1,1
31.638952,11.439261, 0, intermediate, beginner,B,O,G,W,W,W,W,W,W,R,R,R,G,G,G,O,G,G,W,W,O,B,R,R,B,R,R,R,Y,O,B,O,G,Y,O,G,G,Y,Y,R,Y,Y,B,Y,W,Y,B,B,O,B,O,Y,B,O,1,0.8152173913043478,-1,1
33.597893,10.722475, 0, intermediate, beginner,B,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,O,W,W,Y,B,R,B,B,R,B,O,Y,O,G,O,G,G,O,G,Y,Y,W,Y,Y,Y,G,R,B,Y,B,R,O,B,O,Y,B,O,1,0.8260869565217391,-1,1
34.127136,7.281336, 0, intermediate, beginner,W,W,Y,W,W,W,W,W,W,R,R,R,G,G,G,R,R,O,B,R,G,B,R,B,B,R,B,B,O,G,G,O,G,G,O,G,Y,Y,W,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,O,O,R,1,0.8369565217391305,-1,1
28.872667,9.049437, 0, intermediate, beginner,W,W,Y,W,W,W,W,W,W,R,R,R,G,G,G,B,G,G,B,R,O,B,R,R,B,R,R,Y,O,G,O,O,G,Y,O,G,O,Y,Y,Y,Y,Y,O,Y,W,G,B,B,B,B,B,O,O,R,1,0.8478260869565217,-1,1
32.16491,10.787612, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,B,G,G,W,W,Y,B,R,R,B,R,R,W,Y,O,O,O,G,Y,O,G,O,Y,Y,Y,Y,Y,O,R,B,B,B,R,B,B,O,G,B,O,1,0.8586956521739131,-1,1
32.887394,9.94014, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,Y,W,W,B,B,R,B,B,R,R,B,Y,O,G,O,G,G,O,G,Y,Y,B,Y,Y,R,O,Y,O,Y,O,W,B,B,O,G,B,O,1,0.8695652173913043,-1,1
32.670086,7.924656, 0, intermediate, beginner,W,W,B,W,W,W,W,W,W,R,R,R,G,G,G,R,R,Y,O,Y,O,B,R,B,B,R,R,Y,O,G,G,O,G,G,O,G,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,O,O,W,1,0.8804347826086957,-1,1
31.72577,8.243069, 0, intermediate, beginner,W,W,B,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,O,Y,Y,B,R,R,B,R,R,Y,O,G,B,O,G,G,O,G,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,O,O,W,1,0.8913043478260869,-1,1
31.975586,10.132418, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,W,W,B,B,R,R,B,R,R,B,R,B,B,O,G,G,O,G,O,Y,Y,Y,Y,Y,Y,Y,O,R,O,W,B,B,O,O,B,O,1,0.9021739130434783,-1,1
33.404278,9.634405, 0, intermediate, beginner,Y,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,B,W,W,R,B,R,O,B,R,W,Y,R,B,G,O,G,G,O,G,Y,Y,O,Y,Y,Y,O,Y,Y,G,B,B,B,B,O,O,B,O,1,0.9130434782608695,-1,1
33.26605,8.0771475, 0, intermediate, beginner,W,W,R,W,W,W,W,W,W,R,R,R,G,G,G,R,R,B,Y,Y,O,B,R,O,B,R,W,Y,O,G,G,O,G,G,O,G,Y,Y,O,Y,Y,Y,B,R,Y,O,B,G,B,B,B,O,O,B,1,0.9239130434782609,-1,1
30.534142,8.097157, 0, intermediate, beginner,W,W,R,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,Y,Y,B,B,R,R,B,R,R,G,O,G,B,O,G,O,O,G,B,Y,Y,R,Y,Y,Y,Y,O,O,O,W,B,B,B,O,O,B,1,0.9347826086956522,-1,1
31.552908,11.471993, 0, intermediate, beginner,G,O,G,W,W,W,W,W,W,R,R,R,G,G,G,Y,G,G,W,W,R,B,R,R,B,R,R,O,Y,Y,B,O,G,O,O,G,B,Y,Y,R,Y,Y,B,Y,Y,W,B,B,O,B,O,O,B,O,1,0.9456521739130435,-1,1
33.698597,10.602165, 0, intermediate, beginner,G,O,G,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,W,W,W,B,R,B,B,R,B,Y,Y,Y,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,B,R,B,O,B,O,O,B,O,O,B,O,1,0.9565217391304348,-1,1
34.58415,7.01372, 0, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O,6,0.967391304347826,-1,1
26.566175,9.054087, 0, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O,9,0.9782608695652174,-1,1
18.900757,6.6863837, 0, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B,20,0.9891304347826086,4,1
-38.30251,-17.159746, 1, start, fridrich,O,Y,Y,R,W,G,Y,R,Y,G,B,B,Y,G,B,R,R,B,O,R,R,W,R,O,R,W,W,G,B,W,Y,O,G,B,B,R,W,Y,O,O,Y,W,Y,G,W,O,O,G,O,B,W,G,G,B,1,0,-1,1
-38.60666,-16.853819, 1, intermediate, fridrich,O,Y,Y,R,W,G,Y,R,Y,G,B,B,Y,G,B,W,O,R,O,R,O,W,R,O,R,W,G,R,B,W,R,O,G,B,B,R,O,W,W,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B,1,0.009259259259259259,-1,1
-40.429207,-16.422468, 1, intermediate, fridrich,O,Y,Y,R,W,G,W,W,O,R,O,W,B,G,Y,B,B,G,O,R,O,W,R,O,B,B,R,R,B,W,R,O,G,R,W,G,Y,R,Y,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B,1,0.018518518518518517,-1,1
-41.619976,-15.913084, 1, intermediate, fridrich,O,Y,W,R,W,Y,W,W,G,R,O,Y,B,G,G,B,B,Y,B,W,O,B,R,R,R,O,O,R,B,W,R,O,G,R,W,G,Y,R,G,Y,Y,W,W,O,B,B,Y,Y,O,B,G,G,G,O,1,0.027777777777777776,-1,1
-41.526894,-15.618675, 1, intermediate, fridrich,W,R,O,W,W,Y,G,Y,W,R,B,B,B,G,G,B,B,Y,G,W,O,G,R,R,O,O,O,R,B,R,R,O,O,R,W,Y,Y,R,G,Y,Y,W,W,O,B,B,Y,Y,O,B,G,G,G,W,1,0.037037037037037035,-1,1
-40.30891,-16.02694, 1, intermediate, fridrich,W,R,Y,W,W,G,G,Y,W,R,B,O,B,G,Y,B,B,W,O,R,O,W,R,O,G,G,O,R,B,R,R,O,O,R,W,Y,Y,R,B,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B,1,0.046296296296296294,-1,1
-38.864456,-16.247423, 1, intermediate, fridrich,W,R,Y,W,W,G,B,R,Y,W,B,B,Y,G,B,O,B,R,O,R,O,W,R,O,R,W,Y,R,B,R,R,O,O,G,G,O,W,Y,G,Y,Y,G,W,O,Y,B,Y,G,O,B,W,G,G,B,1,0.05555555555555555,-1,1
-38.516068,-14.625937, 1, intermediate, fridrich,W,R,Y,W,W,G,B,R,Y,W,B,B,Y,G,B,Y,O,O,O,R,B,W,R,Y,R,W,G,O,B,R,B,O,O,R,G,O,G,G,Y,Y,Y,O,W,Y,W,G,R,R,O,B,W,G,G,B,1,0.06481481481481481,-1,1
-39.875824,-14.275357, 1, intermediate, fridrich,W,R,Y,W,W,G,Y,G,G,O,O,Y,B,G,Y,B,B,W,O,R,B,W,R,Y,R,G,O,O,B,R,B,O,O,R,W,G,Y,R,B,Y,Y,O,W,Y,W,G,R,R,O,B,W,G,G,B,1,0.07407407407407407,-1,1
-41.26682,-14.100523, 1, intermediate, fridrich,W,R,Y,W,W,Y,Y,G,W,O,O,B,B,G,O,B,B,W,R,W,O,G,R,R,O,Y,B,O,B,R,B,O,O,R,W,G,Y,R,R,Y,Y,W,W,Y,B,G,R,Y,O,B,G,G,G,G,1,0.08333333333333333,-1,1
-41.152817,-13.732582, 1, intermediate, fridrich,Y,W,W,G,W,R,W,Y,Y,O,G,R,B,G,O,B,B,W,G,W,O,G,R,R,G,Y,B,O,B,O,B,O,O,R,W,B,Y,R,R,Y,Y,W,W,Y,B,G,R,Y,O,B,G,G,O,R,1,0.09259259259259259,-1,1
-39.962776,-13.792269, 1, intermediate, fridrich,Y,W,Y,G,W,G,W,Y,R,O,G,W,B,G,R,B,B,Y,O,R,B,W,R,Y,G,G,G,O,B,O,B,O,O,R,W,B,Y,R,R,Y,Y,O,W,Y,W,G,R,R,O,B,W,G,O,B,1,0.10185185185185185,-1,1
-38.031857,-13.968491, 1, intermediate, fridrich,Y,W,Y,G,W,G,R,R,Y,Y,B,B,R,G,B,W,G,O,O,R,B,W,R,Y,R,W,B,O,B,O,B,O,O,G,G,G,R,Y,W,Y,Y,O,W,Y,W,G,R,R,O,B,W,G,O,B,1,0.1111111111111111,-1,1
-37.52374,-13.383446, 1, intermediate, fridrich,Y,W,Y,G,W,G,R,R,Y,Y,B,B,R,G,B,B,Y,B,O,R,G,W,R,R,R,W,R,W,B,O,G,O,O,O,G,G,W,O,W,Y,Y,Y,R,Y,W,G,B,O,O,B,W,G,O,B,1,0.12037037037037036,-1,1
-37.00864,-12.31321, 1, intermediate, fridrich,Y,W,Y,G,W,G,R,W,R,B,B,B,B,G,Y,Y,R,B,O,R,G,W,R,R,W,O,W,W,B,O,G,O,O,R,R,Y,G,G,O,Y,Y,Y,R,Y,W,G,B,O,O,B,W,G,O,B,1,0.12962962962962962,-1,1
-37.018654,-11.516576, 1, intermediate, fridrich,Y,W,B,G,W,Y,R,W,B,B,B,O,B,G,Y,Y,R,W,W,W,O,O,R,R,W,R,G,W,B,O,G,O,O,R,R,Y,G,G,O,Y,Y,W,R,Y,B,G,B,Y,O,B,G,G,O,R,1,0.1388888888888889,-1,1
-36.56719,-11.284933, 1, intermediate, fridrich,R,G,Y,W,W,W,B,Y,B,W,O,W,B,G,Y,Y,R,W,G,W,O,O,R,R,R,R,G,W,B,B,G,O,B,R,R,O,G,G,O,Y,Y,W,R,Y,B,G,B,Y,O,B,G,Y,O,O,1,0.14814814814814814,-1,1
-36.23444,-11.924009, 1, intermediate, fridrich,R,G,Y,W,W,G,B,Y,O,W,O,Y,B,G,W,Y,R,B,O,R,G,W,R,R,G,O,R,W,B,B,G,O,B,R,R,O,G,G,W,Y,Y,Y,R,Y,W,G,B,O,O,B,W,Y,O,B,1,0.1574074074074074,-1,1
-20.230902,15.178496, 1, intermediate, fridrich,R,G,Y,W,W,G,W,G,G,B,R,Y,W,G,B,Y,O,W,O,R,G,W,R,R,R,R,O,W,B,B,G,O,B,G,O,R,O,Y,B,Y,Y,Y,R,Y,W,G,B,O,O,B,W,Y,O,B,1,0.16666666666666666,-1,1
-21.571117,15.429012, 1, intermediate, fridrich,O,G,Y,Y,W,G,R,G,G,G,R,Y,O,G,B,Y,O,W,O,R,G,W,R,R,R,R,O,R,O,G,B,O,G,B,B,W,R,Y,B,W,Y,Y,W,Y,W,B,B,O,W,B,W,Y,O,B,1,0.17592592592592593,-1,1
-22.36341,15.865577, 1, intermediate, fridrich,Y,G,G,G,W,G,O,Y,R,G,G,W,O,G,B,Y,O,W,Y,R,G,R,R,R,G,R,O,R,O,B,B,O,O,B,B,Y,R,Y,B,W,Y,Y,W,Y,W,B,B,O,W,B,W,O,W,R,1,0.18518518518518517,-1,1
-22.101822,16.165613, 1, intermediate, fridrich,Y,G,G,G,W,G,B,Y,R,W,O,Y,B,G,O,W,G,G,Y,R,G,R,R,R,B,B,Y,R,O,B,B,O,O,G,R,O,R,Y,O,W,Y,Y,W,Y,W,B,B,O,W,B,W,O,W,R,1,0.19444444444444445,-1,1
-21.56815,15.893552, 1, intermediate, fridrich,B,G,Y,Y,W,G,R,G,G,B,R,Y,B,G,O,W,G,G,O,R,G,W,R,R,R,B,Y,R,O,W,B,O,O,G,R,Y,R,Y,O,W,Y,Y,W,Y,W,B,B,O,W,B,W,O,O,B,1,0.2037037037037037,-1,1
-19.455475,15.7543545, 1, checkpoint, fridrich,R,G,Y,W,W,G,W,G,G,B,R,Y,W,G,O,O,G,G,O,R,G,W,R,R,R,B,Y,Y,R,G,O,O,B,W,O,R,B,Y,O,Y,Y,Y,R,Y,W,B,B,O,B,B,W,W,O,B,1,0.21296296296296297,-1,1
-17.874891,16.189444, 1, intermediate, fridrich,Y,G,G,G,W,G,R,W,W,G,B,R,W,G,O,O,G,G,Y,R,G,R,R,R,B,B,Y,Y,R,B,O,O,O,W,O,W,B,Y,O,Y,Y,Y,R,Y,W,B,B,O,B,B,W,O,W,R,1,0.2222222222222222,-1,1
-18.468386,16.94776, 1, intermediate, fridrich,Y,G,O,G,W,W,R,W,R,G,B,G,W,G,G,O,G,W,G,R,Y,R,R,B,Y,R,B,Y,R,B,O,O,O,W,O,W,B,Y,R,Y,Y,O,R,Y,G,B,B,O,B,B,Y,O,W,W,1,0.23148148148148148,-1,1
-18.876963,16.869358, 1, intermediate, fridrich,R,G,Y,W,W,G,R,W,O,Y,R,G,W,G,G,O,G,W,O,R,Y,W,R,B,W,R,B,Y,R,G,O,O,B,W,O,G,B,Y,R,Y,Y,O,R,Y,G,B,B,O,B,B,Y,W,O,B,1,0.24074074074074073,-1,1
-17.249918,16.366049, 1, intermediate, fridrich,R,G,G,W,W,G,R,W,W,Y,R,R,W,G,O,O,G,G,W,W,O,R,R,R,B,B,Y,Y,R,G,O,O,B,W,O,G,B,Y,O,Y,Y,Y,R,Y,B,B,B,Y,B,B,G,W,O,O,1,0.25,-1,1
-16.617872,16.706223, 1, intermediate, fridrich,G,G,W,G,W,W,R,W,R,G,B,G,W,G,O,O,G,G,R,W,O,R,R,R,Y,B,Y,Y,R,O,O,O,O,W,O,W,B,Y,O,Y,Y,Y,R,Y,B,B,B,Y,B,B,G,W,R,B,1,0.25925925925925924,-1,1
-17.136787,17.90409, 1, intermediate, fridrich,G,G,G,G,W,O,R,W,G,G,B,O,W,G,Y,O,G,B,Y,R,R,B,R,W,Y,R,O,Y,R,O,O,O,O,W,O,W,B,Y,Y,Y,Y,G,R,Y,B,B,B,W,B,B,W,W,R,R,1,0.26851851851851855,-1,1
-17.172253,18.116983, 1, intermediate, fridrich,R,G,G,W,W,G,G,O,G,Y,B,Y,W,G,Y,O,G,B,W,R,R,R,R,W,R,R,O,Y,R,G,O,O,B,W,O,O,B,Y,Y,Y,Y,G,R,Y,B,B,B,W,B,B,W,W,O,O,1,0.2777777777777778,-1,1
-15.884307,17.749126, 1, intermediate, fridrich,R,G,W,W,W,W,G,O,O,Y,B,G,W,G,G,O,G,G,R,W,O,R,R,R,W,R,R,Y,R,G,O,O,B,W,O,O,B,Y,Y,Y,Y,Y,R,Y,B,B,B,Y,B,B,G,W,O,B,1,0.28703703703703703,-1,1
-15.778335,16.935028, 1, intermediate, fridrich,W,W,O,G,W,O,R,W,G,G,B,O,W,G,G,O,G,G,G,W,O,B,R,R,Y,R,R,Y,R,B,O,O,O,W,O,W,B,Y,Y,Y,Y,Y,R,Y,B,B,B,Y,B,B,G,R,R,W,1,0.2962962962962963,-1,1
-13.944035,16.912823, 1, intermediate, fridrich,Y,R,B,G,W,O,R,W,G,G,B,O,W,G,G,O,G,G,W,W,O,B,R,R,Y,R,R,B,Y,R,O,O,O,W,O,W,B,Y,Y,Y,Y,Y,O,W,G,Y,G,W,B,B,R,B,B,R,1,0.3055555555555556,-1,1
-13.675382,17.584255, 1, intermediate, fridrich,R,G,Y,W,W,R,G,O,B,Y,B,W,W,G,G,O,G,G,B,W,O,B,R,R,R,R,R,B,Y,G,O,O,B,W,O,O,B,Y,Y,Y,Y,Y,O,W,G,Y,G,W,B,B,R,W,O,R,1,0.3148148148148148,-1,1
-14.826055,18.438795, 1, intermediate, fridrich,B,W,O,W,W,R,G,O,B,Y,B,W,W,G,G,O,G,G,G,W,O,B,R,R,R,R,R,R,G,Y,O,O,B,W,O,O,B,Y,Y,Y,Y,Y,G,Y,B,W,B,Y,O,B,G,R,R,W,1,0.32407407407407407,-1,1
-14.753915,18.6442, 1, intermediate, fridrich,G,W,B,O,W,W,B,R,O,R,B,G,W,G,G,O,G,G,R,W,O,R,R,R,W,R,R,R,G,Y,O,O,B,W,O,W,B,Y,Y,Y,Y,Y,G,Y,B,W,B,Y,O,B,G,O,B,Y,1,0.3333333333333333,-1,1
-13.088933,18.012753, 1, intermediate, fridrich,R,G,Y,O,W,W,B,R,O,R,B,G,W,G,G,O,G,G,G,W,B,R,R,R,W,R,R,B,Y,G,O,O,B,W,O,W,B,Y,Y,Y,Y,Y,O,W,R,Y,G,Y,B,B,B,W,O,O,1,0.3425925925925926,-1,1
-12.023626,18.244707, 1, intermediate, fridrich,B,O,R,R,W,G,O,W,Y,W,R,G,W,G,G,O,G,G,W,W,B,O,R,R,O,R,R,B,Y,R,O,O,B,W,O,G,B,Y,Y,Y,Y,Y,O,W,R,Y,G,Y,B,B,B,W,B,G,1,0.35185185185185186,-1,1
-11.290227,18.64446, 1, intermediate, fridrich,R,W,O,R,W,G,O,W,Y,W,R,G,W,G,G,O,G,G,B,Y,R,O,R,R,O,R,R,W,W,B,O,O,B,W,O,G,B,Y,Y,Y,Y,Y,R,O,B,G,B,W,B,B,B,Y,G,Y,1,0.3611111111111111,-1,1
19.86388,21.189394, 1, intermediate, fridrich,O,R,R,W,W,W,Y,G,O,O,O,B,W,G,G,O,G,G,Y,Y,R,G,R,R,Y,R,R,W,W,W,O,O,R,W,O,G,B,Y,Y,Y,Y,Y,R,O,B,G,B,W,B,B,B,G,B,B,1,0.37037037037037035,-1,1
19.616365,21.070688, 1, intermediate, fridrich,W,W,W,W,W,W,Y,G,O,O,O,B,W,G,G,O,G,G,O,R,R,G,R,R,Y,R,R,B,O,R,O,O,R,W,O,G,B,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,B,B,B,G,B,G,1,0.37962962962962965,-1,1
17.676336,21.0347, 1, intermediate, fridrich,Y,W,W,G,W,W,O,W,W,Y,G,O,W,G,G,O,G,G,G,R,R,B,R,R,G,R,R,B,O,O,O,O,O,W,O,B,B,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,B,B,B,G,R,R,1,0.3888888888888889,-1,1
20.60087,16.575203, 1, intermediate, fridrich,W,W,W,B,W,W,G,W,W,Y,G,O,G,G,G,O,G,G,G,R,R,B,R,R,G,R,R,W,O,B,O,O,O,B,O,O,Y,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,R,R,R,1,0.39814814814814814,-1,1
27.491768,10.687708, 1, intermediate, fridrich,W,W,G,W,W,B,W,W,W,R,R,R,G,G,G,O,G,G,O,R,R,O,R,R,B,R,R,W,O,G,O,O,B,B,O,G,Y,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,O,G,Y,1,0.4074074074074074,-1,1
14.22485,23.806147, 1, intermediate, fridrich,R,W,G,G,W,B,O,W,W,Y,R,R,W,G,G,O,G,G,O,R,R,O,R,R,B,R,R,G,B,G,O,O,O,W,O,B,B,Y,Y,Y,Y,Y,O,Y,Y,W,B,B,W,B,B,W,G,Y,1,0.4166666666666667,-1,1
10.478753,22.930965, 1, intermediate, fridrich,O,G,R,W,W,W,W,B,G,B,O,O,W,G,G,O,G,G,W,R,R,G,R,R,Y,R,R,G,B,Y,O,O,R,W,O,R,B,Y,Y,Y,Y,Y,O,Y,Y,W,B,B,W,B,B,B,O,G,1,0.42592592592592593,-1,1
10.245152,23.07694, 1, intermediate, fridrich,W,G,R,W,W,W,B,B,G,O,O,O,W,G,G,W,G,G,W,R,R,G,R,R,Y,R,R,W,O,G,O,O,B,R,R,Y,B,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,O,O,G,1,0.4351851851851852,-1,1
23.071823,30.210604, 1, intermediate, fridrich,B,W,W,B,W,G,G,W,R,Y,G,W,W,G,G,W,G,G,O,R,R,O,R,R,G,R,R,W,O,O,O,O,O,R,R,O,B,Y,Y,W,Y,Y,O,Y,Y,B,B,B,Y,B,B,Y,B,G,1,0.4444444444444444,-1,1
18.377048,19.769745, 1, intermediate, fridrich,Y,W,W,W,W,G,W,W,R,B,G,W,W,G,G,O,G,G,O,R,R,O,R,R,G,R,R,O,O,O,O,O,R,W,O,R,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,G,1,0.4537037037037037,-1,1
13.716072,21.08832, 1, intermediate, fridrich,R,W,W,G,W,W,W,W,Y,G,B,G,W,G,G,O,G,G,R,R,R,R,R,R,O,R,R,O,O,G,O,O,O,W,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,B,1,0.46296296296296297,-1,1
20.24898,27.428917, 1, intermediate, fridrich,G,W,W,W,W,W,O,W,Y,B,B,G,Y,G,G,Y,G,G,R,R,R,R,R,R,O,R,R,G,O,O,O,O,O,O,O,W,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,W,G,B,1,0.4722222222222222,-1,1
19.847477,26.948841, 1, intermediate, fridrich,Y,W,O,W,W,W,W,W,G,B,G,W,Y,G,G,Y,G,G,W,R,R,O,R,R,O,R,R,G,O,O,O,O,R,O,O,R,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,G,B,B,1,0.48148148148148145,-1,1
9.319137,37.331306, 1, intermediate, fridrich,B,W,O,B,W,W,W,W,G,R,G,W,G,G,G,G,G,G,W,R,R,O,R,R,O,R,R,R,O,O,R,O,O,O,O,G,Y,Y,Y,W,Y,Y,W,Y,Y,B,B,B,Y,B,B,Y,B,B,1,0.49074074074074076,-1,1
7.9862704,41.040775, 1, intermediate, fridrich,B,W,O,B,W,W,O,R,R,W,G,G,G,G,G,R,G,G,W,R,R,O,R,R,Y,Y,Y,R,O,O,R,O,O,W,W,G,G,O,O,W,Y,Y,W,Y,Y,B,B,B,Y,B,B,Y,B,B,1,0.5,-1,1
21.490574,-3.5121944, 1, intermediate, fridrich,W,W,O,G,W,W,R,R,R,G,G,G,W,G,G,W,G,G,W,R,R,O,R,R,Y,Y,Y,O,O,G,O,O,W,R,R,W,B,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B,1,0.5092592592592593,-1,1
14.35568,7.5083694, 1, checkpoint, fridrich,W,W,O,G,W,W,R,R,W,W,W,G,G,G,G,G,G,G,W,R,R,O,R,R,R,R,R,O,O,G,O,O,W,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B,1,0.5185185185185185,-1,1
26.09793,11.736374, 1, intermediate, fridrich,R,G,W,R,W,W,W,W,O,R,O,W,G,G,G,G,G,G,O,R,R,B,R,R,B,R,R,O,O,W,O,O,W,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,G,1,0.5277777777777778,-1,1
