,x,y,line,cp,algo,player,age,ECO,UTCTime,Opening,BlackElo,Result,Site,Black,WhiteElo,TimeControl,White,UTCDate,Date,Termination,Event,Round,eval,clk,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
7619,-0.37974662,5.069793,1602,1,Mamerson,Mamerson,20,D44,00:21:35,Semi-Slav Defense: Botvinnik Variation; Lilienthal Variation,2297,0-1,https://lichess.org/1QFurHxg,Mamerson,2454,180+0,ChSalas,2021.08.01,2021.08.01,Normal,Rated Blitz tournament https://lichess.org/tournament/zAVGui18,-,0.75,0:02:53,br,,bb,bq,bk,bb,,br,bp,,,bn,,bp,,,,,bp,,bp,bn,,,,bp,,,wp,,wb,,,,bp,wp,,,,,,,wn,,,,,,wp,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
7620,12.215648,17.353298,1603,1,VictorMeneguzzi,mach-zender,0,C42,00:21:35,Russian Game: Three Knights Game,1310,1-0,https://lichess.org/xxlFOfus,mach-zender,1313,1800+0,VictorMeneguzzi,2021.08.01,2021.08.01,Time forfeit,Rated Classical game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7621,26.05559,7.8534718,1603,0,VictorMeneguzzi,VictorMeneguzzi,1,C42,00:21:35,Russian Game: Three Knights Game,1310,1-0,https://lichess.org/xxlFOfus,mach-zender,1313,1800+0,VictorMeneguzzi,2021.08.01,2021.08.01,Time forfeit,Rated Classical game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7622,0.81474954,28.015388,1603,0,VictorMeneguzzi,mach-zender,2,C42,00:21:35,Russian Game: Three Knights Game,1310,1-0,https://lichess.org/xxlFOfus,mach-zender,1313,1800+0,VictorMeneguzzi,2021.08.01,2021.08.01,Time forfeit,Rated Classical game,-,0.32,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7623,20.034243,0.77319705,1603,0,VictorMeneguzzi,VictorMeneguzzi,3,C42,00:21:35,Russian Game: Three Knights Game,1310,1-0,https://lichess.org/xxlFOfus,mach-zender,1313,1800+0,VictorMeneguzzi,2021.08.01,2021.08.01,Time forfeit,Rated Classical game,-,0.0,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7624,16.92261,-10.230969,1603,1,VictorMeneguzzi,mach-zender,4,C42,00:21:35,Russian Game: Three Knights Game,1310,1-0,https://lichess.org/xxlFOfus,mach-zender,1313,1800+0,VictorMeneguzzi,2021.08.01,2021.08.01,Time forfeit,Rated Classical game,-,0.0,0:02:59,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,bn,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7625,11.833142,17.363283,1604,1,luizeduardo070907,luizeduardo070907,0,B22,00:21:36,Sicilian Defense: Alapin Variation,1784,0-1,https://lichess.org/sJKCtAuJ,luizeduardo070907,1850,600+0,medievalcyborg,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7626,25.701202,8.409303,1604,0,luizeduardo070907,medievalcyborg,1,B22,00:21:36,Sicilian Defense: Alapin Variation,1784,0-1,https://lichess.org/sJKCtAuJ,luizeduardo070907,1850,600+0,medievalcyborg,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7627,5.727904,-15.785068,1604,1,luizeduardo070907,luizeduardo070907,2,B22,00:21:36,Sicilian Defense: Alapin Variation,1784,0-1,https://lichess.org/sJKCtAuJ,luizeduardo070907,1850,600+0,medievalcyborg,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.12,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7628,12.687182,17.78175,1605,1,saberelhware999,matein24,0,C36,00:21:41,King's Gambit Accepted: Modern Defense,1568,1-0,https://lichess.org/5Lg09RhA,matein24,1590,300+3,saberelhware999,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7629,25.715288,7.3787518,1605,0,saberelhware999,saberelhware999,1,C36,00:21:41,King's Gambit Accepted: Modern Defense,1568,1-0,https://lichess.org/5Lg09RhA,matein24,1590,300+3,saberelhware999,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7630,1.1160818,27.872639,1605,0,saberelhware999,matein24,2,C36,00:21:41,King's Gambit Accepted: Modern Defense,1568,1-0,https://lichess.org/5Lg09RhA,matein24,1590,300+3,saberelhware999,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.32,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7631,-10.226802,13.216807,1605,0,saberelhware999,saberelhware999,3,C36,00:21:41,King's Gambit Accepted: Modern Defense,1568,1-0,https://lichess.org/5Lg09RhA,matein24,1590,300+3,saberelhware999,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,wp,,,,,,,,,,,wp,wp,wp,wp,,,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7632,-10.233229,13.210609,1605,0,saberelhware999,matein24,4,C36,00:21:41,King's Gambit Accepted: Modern Defense,1568,1-0,https://lichess.org/5Lg09RhA,matein24,1590,300+3,saberelhware999,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:01:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,,bp,bp,bp,,,,,,,,,,,,bp,bp,,,,,,,,wp,wp,,,,,,,,,,,wp,wp,wp,wp,,,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7633,19.334631,0.3114452,1605,1,saberelhware999,saberelhware999,5,C36,00:21:41,King's Gambit Accepted: Modern Defense,1568,1-0,https://lichess.org/5Lg09RhA,matein24,1590,300+3,saberelhware999,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.15,0:00:58,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,,bp,bp,bp,,,,,,,,,,,,bp,bp,,,,,,,,wp,wp,,,,,,,,wn,,,wp,wp,wp,wp,,,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7634,12.686847,18.030758,1606,1,JovanChess,Casierra_Montano,0,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7635,26.532448,8.347295,1606,0,JovanChess,JovanChess,1,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7636,0.8594207,28.15009,1606,0,JovanChess,Casierra_Montano,2,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.32,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7637,19.885988,0.6194941,1606,0,JovanChess,JovanChess,3,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:05:01,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7638,11.764479,-15.674963,1606,0,JovanChess,Casierra_Montano,4,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:05:03,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7639,25.046284,-13.44167,1606,0,JovanChess,JovanChess,5,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:05:02,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,,,wp,,,,,,wn,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
7640,16.596708,-10.845651,1606,0,JovanChess,Casierra_Montano,6,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.11,0:05:04,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,,,,,,,wp,,,,,,wn,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
7641,16.599224,-10.850293,1606,1,JovanChess,JovanChess,7,C47,00:21:41,Four Knights Game: Scotch Variation Accepted,1273,1-0,https://lichess.org/mtiNunGw,Casierra_Montano,1314,300+3,JovanChess,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,-0.09,0:05:04,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,,,,,,wp,wp,,,,,,wn,,,wn,,,wp,wp,wp,,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
7642,12.35535,17.211084,1607,1,abhishya,abhishya,0,D00,00:21:41,Queen's Pawn Game: Mason Variation,1412,0-1,https://lichess.org/O0nARVFu,abhishya,1502,300+3,rafmagc,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7643,-8.729582,-0.7625737,1607,0,abhishya,rafmagc,1,D00,00:21:41,Queen's Pawn Game: Mason Variation,1412,0-1,https://lichess.org/O0nARVFu,abhishya,1502,300+3,rafmagc,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.0,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7644,-1.2131261,11.658942,1607,1,abhishya,abhishya,2,D00,00:21:41,Queen's Pawn Game: Mason Variation,1412,0-1,https://lichess.org/O0nARVFu,abhishya,1502,300+3,rafmagc,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.23,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,bp,bp,bp,bp,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7645,12.348308,17.09897,1608,1,acehall,enriconenemann,0,B13,00:21:42,Caro-Kann Defense: Exchange Variation,1809,1-0,https://lichess.org/uVMHgXev,enriconenemann,1801,600+0,acehall,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7646,26.060123,7.7443395,1608,0,acehall,acehall,1,B13,00:21:42,Caro-Kann Defense: Exchange Variation,1809,1-0,https://lichess.org/uVMHgXev,enriconenemann,1801,600+0,acehall,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:30:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7647,4.13715,8.782757,1608,0,acehall,enriconenemann,2,B13,00:21:42,Caro-Kann Defense: Exchange Variation,1809,1-0,https://lichess.org/uVMHgXev,enriconenemann,1801,600+0,acehall,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.12,0:30:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bp,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7648,1.9071844,-1.892685,1608,0,acehall,acehall,3,B13,00:21:42,Caro-Kann Defense: Exchange Variation,1809,1-0,https://lichess.org/uVMHgXev,enriconenemann,1801,600+0,acehall,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.17,0:29:47,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bp,,,,,,,,,,,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7649,2.39685,9.161914,1608,1,acehall,enriconenemann,4,B13,00:21:42,Caro-Kann Defense: Exchange Variation,1809,1-0,https://lichess.org/uVMHgXev,enriconenemann,1801,600+0,acehall,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.21,0:29:44,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,bp,,,,,,,,,bp,,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7650,11.853084,16.894629,1609,1,1/2-1/2,Gabi8744,0,C20,00:21:42,King's Pawn Game: Leonardis Variation,1273,1/2-1/2,https://lichess.org/Fdfy6COW,Gabi8744,1281,600+0,abdelrhmanmaniea2,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7651,25.468298,8.815367,1609,0,1/2-1/2,abdelrhmanmaniea2,1,C20,00:21:42,King's Pawn Game: Leonardis Variation,1273,1/2-1/2,https://lichess.org/Fdfy6COW,Gabi8744,1281,600+0,abdelrhmanmaniea2,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7652,0.87786996,27.821846,1609,1,1/2-1/2,Gabi8744,2,C20,00:21:42,King's Pawn Game: Leonardis Variation,1273,1/2-1/2,https://lichess.org/Fdfy6COW,Gabi8744,1281,600+0,abdelrhmanmaniea2,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.32,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7653,12.118724,16.982674,1610,1,ScarlettPizza,ScarlettPizza,0,A41,00:21:43,Modern Defense,1803,0-1,https://lichess.org/nfQpPRmn,ScarlettPizza,2015,480+0,kerenji,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7654,-8.841157,-0.27784228,1610,1,ScarlettPizza,kerenji,1,A41,00:21:43,Modern Defense,1803,0-1,https://lichess.org/nfQpPRmn,ScarlettPizza,2015,480+0,kerenji,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7655,12.318173,17.7721,1611,1,Nebu1a,Nebu1a,0,C42,00:21:45,Russian Game,1507,0-1,https://lichess.org/dbk0z7fT,Nebu1a,1504,600+5,Vlixes33,2021.08.01,2021.08.01,Time forfeit,Rated Rapid game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7656,26.302896,8.034547,1611,0,Nebu1a,Vlixes33,1,C42,00:21:45,Russian Game,1507,0-1,https://lichess.org/dbk0z7fT,Nebu1a,1504,600+5,Vlixes33,2021.08.01,2021.08.01,Time forfeit,Rated Rapid game,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7657,0.8214667,27.413736,1611,0,Nebu1a,Nebu1a,2,C42,00:21:45,Russian Game,1507,0-1,https://lichess.org/dbk0z7fT,Nebu1a,1504,600+5,Vlixes33,2021.08.01,2021.08.01,Time forfeit,Rated Rapid game,-,0.12,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7658,20.231201,0.73053205,1611,1,Nebu1a,Vlixes33,3,C42,00:21:45,Russian Game,1507,0-1,https://lichess.org/dbk0z7fT,Nebu1a,1504,600+5,Vlixes33,2021.08.01,2021.08.01,Time forfeit,Rated Rapid game,-,0.17,0:04:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7659,12.406321,17.375256,1612,1,NinthArchdukeOfHell,NinthArchdukeOfHell,0,A40,00:21:36,English Defense,2480,0-1,https://lichess.org/ZidtunzA,NinthArchdukeOfHell,2508,180+0,NeracAmil1982,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7660,-8.420711,-0.6061483,1612,1,NinthArchdukeOfHell,NeracAmil1982,1,A40,00:21:36,English Defense,2480,0-1,https://lichess.org/ZidtunzA,NinthArchdukeOfHell,2508,180+0,NeracAmil1982,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7661,11.916664,16.495646,1613,1,Dykeobinna,Dykeobinna,0,A04,00:21:36,Zukertort Opening: Kingside Fianchetto,1892,0-1,https://lichess.org/KomePmWy,Dykeobinna,1858,180+0,zakariab,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7662,-5.7769957,2.216199,1613,1,Dykeobinna,zakariab,1,A04,00:21:36,Zukertort Opening: Kingside Fianchetto,1892,0-1,https://lichess.org/KomePmWy,Dykeobinna,1858,180+0,zakariab,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wn,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
7663,10.91579,17.094025,1614,1,Clydey2Times,Eduar506,0,B22,00:21:37,Sicilian Defense: Alapin Variation,1660,1-0,https://lichess.org/3a3XMhgV,Eduar506,1693,180+2,Clydey2Times,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7664,26.08175,7.8018866,1614,0,Clydey2Times,Clydey2Times,1,B22,00:21:37,Sicilian Defense: Alapin Variation,1660,1-0,https://lichess.org/3a3XMhgV,Eduar506,1693,180+2,Clydey2Times,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7665,5.8910475,-15.715762,1614,1,Clydey2Times,Eduar506,2,B22,00:21:37,Sicilian Defense: Alapin Variation,1660,1-0,https://lichess.org/3a3XMhgV,Eduar506,1693,180+2,Clydey2Times,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.12,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7666,11.063135,17.074606,1615,1,Chessbeginnerpro,Chessbeginnerpro,0,C61,00:21:37,Ruy Lopez: Bird Variation,1239,0-1,https://lichess.org/DpB7yMfm,Chessbeginnerpro,1244,60+0,AhmedNabil12,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7667,25.957819,8.66602,1615,0,Chessbeginnerpro,AhmedNabil12,1,C61,00:21:37,Ruy Lopez: Bird Variation,1239,0-1,https://lichess.org/DpB7yMfm,Chessbeginnerpro,1244,60+0,AhmedNabil12,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.0,0:08:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
7668,1.0151485,27.526165,1615,0,Chessbeginnerpro,Chessbeginnerpro,2,C61,00:21:37,Ruy Lopez: Bird Variation,1239,0-1,https://lichess.org/DpB7yMfm,Chessbeginnerpro,1244,60+0,AhmedNabil12,2021.08.01,2021.08.01,Time forfeit,Rated Bullet game,-,0.63,0:08:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
